,ICOL,IROW,ILAY,INODE,IBOUND,NTOP,NBOT,X,Y,THICKNESS,OUTCROP,Depth,kx,SS,rch
250782,169,330,7,250783,1,-792.7079,-918.993,803750,6950750,126.28510000000006,N,1144.10365,0.01,6.1142016e-06,
250783,170,330,7,250784,1,-773.5316,-896.4415,805250,6950750,122.9099,N,1124.6030500000002,0.01,6.2423296e-06,
250784,171,330,7,250785,1,-754.0972,-872.221,806750,6950750,118.12379999999996,N,1112.5584000000001,0.01,6.3235328e-06,
250785,172,330,7,250786,1,-735.7163,-846.9376,808250,6950750,111.22129999999993,N,1094.10515,0.01,6.4499968e-06,
250786,173,330,7,250787,1,-717.8367,-821.5839,809750,6950750,103.74720000000002,N,1073.5887,0.01,6.594432e-06,
250787,174,330,7,250788,1,-700.386,-797.6526,811250,6950750,97.26660000000004,N,1048.2412,0.010132681,6.7788032e-06,
250788,175,330,7,250789,1,-683.6825,-777.0223,812750,6950750,93.33979999999997,N,1020.4117,0.0103612,6.9884672e-06,
250789,176,330,7,250790,1,-668.2258,-761.1964,814250,6950750,92.97059999999999,N,1004.6041,0.010646734,7.1109376e-06,
250790,177,330,7,250791,1,-652.741,-749.486,815750,6950750,96.745,N,998.0436,0.010997655,7.1628544e-06,
250791,178,330,7,250792,1,-635.1146,-737.2508,817250,6950750,102.13620000000003,N,985.6778,0.011422931,7.261696e-06,
250792,179,330,7,250793,1,-615.504,-721.8457,818750,6950750,106.34169999999995,N,968.3670500000001,0.011931813,7.4024704e-06,
250793,180,330,7,250794,1,-588.1267,-702.855,820250,6950750,114.72829999999999,N,943.64435,0.012533358,7.6101376e-06,
250794,181,330,7,250795,1,-555.3635,-679.4536,821750,6950750,124.0901,N,909.8150500000002,0.013235776,7.9053312e-06,
250795,182,330,7,250796,1,-521.1884,-652.2387,823250,6950750,131.0503,N,875.9937499999999,0.014045591,8.2148352e-06,
250796,183,330,7,250797,1,-487.9098,-622.6391,824750,6950750,134.72929999999997,N,846.3027500000001,0.014966627,8.4983808e-06,
250797,184,330,7,250798,1,-456.6633,-592.5256,826250,6950750,135.86230000000006,N,814.97035,0.015998866,8.8105472e-06,
250798,185,330,7,250799,1,-428.6104,-563.6328,827750,6950750,135.02239999999995,N,791.1604,0.017137278,9.0568192e-06,
250799,186,330,7,250800,1,-404.3023,-537.1971,829250,6950750,132.89479999999998,N,773.5392999999999,0.01837078,9.2445184e-06,
250800,187,330,7,250801,1,-384.0316,-514.0039,830750,6950750,129.97230000000002,N,763.33925,0.019681515,9.3553408e-06,
250801,188,330,7,250802,1,-367.5481,-494.2106,832250,6950750,126.66250000000002,N,738.15805,0.021044717,9.6355584e-06,
250802,189,330,7,250803,1,-354.8398,-469.0197,833750,6950750,114.17989999999998,N,705.07025,0.022429369,1.0018611e-05,
250803,190,330,7,250804,1,-341.26,-437.25,835250,6950750,95.99000000000001,N,683.3050000000001,0.023799842,1.0280525e-05,
250804,191,330,7,250805,1,-319.2343,-409.825,836750,6950750,90.59069999999997,N,660.92085,0.025118526,1.055808e-05,
250805,192,330,7,250806,1,-293.9323,-385.3387,838250,6950750,91.40640000000002,N,636.8893,0.026349245,1.086592e-05,
250806,193,330,7,250807,1,-264.3116,-357.7569,839750,6950750,93.44529999999997,N,608.85645,0.027461053,1.123799e-05,
250807,194,330,7,250808,1,-229.7836,-326.1642,841250,6950750,96.38059999999999,N,580.7111,0.028431756,1.1626701e-05,
250808,195,330,7,250809,1,-194.023,-292.4152,842750,6950750,98.39220000000003,N,546.2941000000001,0.029250484,1.2122906e-05,
250809,196,330,7,250810,1,-161.2695,-259.1772,844250,6950750,97.90770000000003,N,514.43885,0.029918719,1.2604134e-05,
250810,197,330,7,250811,1,-132.1242,-227.8765,845750,6950750,95.75229999999999,N,484.77004999999997,0.030449503,1.3072051e-05,
250811,198,330,7,250812,1,-105.9732,-199.5365,847250,6950750,93.56329999999998,N,460.65615,0.030864931,1.33e-05,
250812,199,330,7,250813,1,-82.2079,-174.5841,848750,6950750,92.37620000000001,N,445.9155,0.031192436,1.33e-05,
250813,200,330,7,250814,1,-60.38934,-152.5915,850250,6950750,92.20215999999999,N,427.88192000000004,0.031460634,1.33e-05,
250814,201,330,7,250815,1,-40.24596,-132.6136,851750,6950750,92.36764,N,409.68417999999997,0.031695531,1.33e-05,
250815,202,330,7,250816,1,-21.25301,-113.4035,853250,6950750,92.15048999999999,N,398.136455,0.031917777,1.33e-05,
250816,203,330,7,250817,1,-2.625244,-93.63987,854750,6950750,91.014626,N,389.85895700000003,0.032141363,1.33e-05,
250817,204,330,7,250818,1,16.66136,-72.2799,856250,6950750,88.94126,N,371.11537,0.032373843,1.33e-05,
250818,205,330,7,250819,1,37.21004,-49.26186,857750,6950750,86.4719,N,359.60061,0.03261787,1.33e-05,
250819,206,330,7,250820,1,58.59132,-25.90308,859250,6950750,84.4944,N,354.93938,0.032873623,1.33e-05,
250820,207,330,7,250821,1,78.83264,-4.076958,860750,6950750,82.909598,N,345.106759,0.033141563,1.33e-05,
250821,208,330,7,250822,1,96.14627,15.11368,862250,6950750,81.03259,N,322.266725,0.033424966,1.33e-05,
250822,209,330,7,250823,1,110.2405,31.14645,863750,6950750,79.09405,N,296.386925,0.033731791,1.33e-05,
250823,210,330,7,250824,1,121.358,43.64735,865250,6950750,77.71065,N,284.16862499999996,0.03407562,1.33e-05,
250824,211,330,7,250825,1,129.4215,52.43666,866750,6950750,76.98484,N,270.36102,0.03447565,1.33e-05,
250825,212,330,7,250826,1,134.4594,58.46834,868250,6950750,75.99105999999999,N,258.01673,0.034955914,1.33e-05,
250826,213,330,7,250827,1,137.4162,62.64748,869750,6950750,74.76872,N,269.89526,0.035544031,1.33e-05,
250827,214,330,7,250828,1,139.7505,67.02399,871250,6950750,72.72650999999999,N,278.047755,0.036269832,1.33e-05,
250828,215,330,7,250829,1,142.8992,75.67614,872750,6950750,67.22306,N,270.37323000000004,0.037164183,1.33e-05,
250829,216,330,7,250830,1,149.4998,93.73662,874250,6950750,55.76317999999999,N,263.71149,0.038258246,1.33e-05,
250830,217,330,7,250831,1,164.4102,125.1778,875750,6950750,39.2324,N,240.4392,0.03958336,1.33e-05,
250831,218,330,7,250832,1,192.2085,168.1214,877250,6950750,24.087099999999992,N,203.54075,0.041171614,1.33e-05,
250832,219,330,7,250833,1,231.7712,213.5813,878750,6950750,18.189899999999994,N,168.82195000000002,0.043057141,1.33e-05,
250833,220,330,7,250834,1,275.2131,252.628,880250,6950750,22.58510000000001,N,122.72604999999999,0.04527803,1.33e-05,
250834,221,330,7,250835,1,306.5305,277.6948,881750,6950750,28.83570000000003,N,88.09684999999996,0.047878692,1.33e-05,
250835,222,330,7,250836,1,325.2051,292.1595,883250,6950750,33.045600000000036,N,65.2484,0.050912384,1.33e-05,
250836,223,330,7,250837,1,338.1039,299.3024,884750,6950750,38.80150000000003,N,45.167550000000006,0.054443587,1.33e-05,
250837,224,330,7,250838,1,348.924,303.8867,886250,6950750,45.03729999999996,N,33.171850000000006,0.058549916,1.33e-05,
250838,225,330,7,250839,1,355.6392,307.4714,887750,6950750,48.1678,N,28.681399999999996,0.063323363,1.33e-05,
250839,226,330,7,250840,1,358.2233,310.6097,889250,6950750,47.61360000000002,N,28.4375,0.068870812,1.33e-05,
250840,227,330,7,250841,1,361.3796,312.4723,890750,6950750,48.907299999999964,N,29.20535000000001,0.075313923,1.33e-05,
250841,228,330,7,250842,1,368.5026,313.6706,892250,6950750,54.831999999999994,N,32.31560000000002,0.082788701,1.33e-05,
250842,229,330,7,250843,1,371.7419,316.2129,893750,6950750,55.528999999999996,N,32.640300000000025,0.091445194,1.33e-05,
250843,230,330,7,250844,1,387.8249,321.0622,895250,6950750,66.7627,Y,33.38135,0.101448,-0.021985425,
250844,231,330,7,250845,1,389.9374,328.439,896750,6950750,61.498400000000004,Y,30.749199999999973,0.1129784,-0.021985425,
250845,232,330,7,250846,1,383.2436,337.8088,898250,6950750,45.434799999999996,Y,22.717399999999998,0.126239,-0.021985425,
250846,233,330,7,250847,1,391.6753,347.8715,899750,6950750,43.80379999999997,Y,21.901899999999955,0.1414617,-0.021985425,
250847,234,330,7,250848,1,387.5044,358.9183,901250,6950750,28.586099999999988,Y,14.293049999999994,0.1589196,-0.021985425,
250848,235,330,7,250849,1,405.2837,371.3452,902750,6950750,33.93850000000003,Y,16.969250000000045,0.1789425,-0.021985425,
250849,236,330,7,250850,1,396.0422,385.4574,904250,6950750,10.584799999999973,Y,5.2923999999999864,0.2019341,-0.021985425,
250850,1,331,7,250851,1,-341.1303,-419.3802,551750,6949250,78.24990000000003,N,605.82695,4.212999,1.1279258e-05,
250851,2,331,7,250852,1,-350.2795,-426.7296,553250,6949250,76.45010000000002,N,611.71045,3.414227,1.1199386e-05,
250852,3,331,7,250853,1,-360.3891,-436.3791,554750,6949250,75.99000000000001,N,625.0656,2.708716,1.1021005e-05,
250853,4,331,7,250854,1,-370.5085,-446.0287,556250,6949250,75.52019999999999,N,637.9562,2.106674,1.0851942e-05,
250854,5,331,7,250855,1,-380.6179,-455.6481,557750,6949250,75.03019999999998,N,658.4350000000001,1.609238,1.0589363e-05,
250855,6,331,7,250856,1,-390.7372,-465.2574,559250,6949250,74.52020000000005,N,676.9626000000001,1.210255,1.0358067e-05,
250856,7,331,7,250857,1,-400.9362,-474.8865,560750,6949250,73.95030000000003,N,695.57085,0.8986895,1.0131763e-05,
250857,8,331,7,250858,1,-411.2253,-484.5454,562250,6949250,73.32009999999997,N,702.63205,0.6610548,1.0047565e-05,
250858,9,331,7,250859,1,-421.664,-494.2443,563750,6949250,72.58030000000002,N,698.13215,0.4834329,1.0101146e-05,
250859,10,331,7,250860,1,-432.2327,-503.983,565250,6949250,71.75029999999998,N,715.9771499999999,0.3528757,9.8904832e-06,
250860,11,331,7,250861,1,-442.9212,-513.7416,566750,6949250,70.82039999999995,N,712.0948,0.2581874,9.935744e-06,
250861,12,331,7,250862,1,-453.6796,-523.4902,568250,6949250,69.81059999999997,N,714.7642999999999,0.1902074,9.9044608e-06,
250862,13,331,7,250863,1,-464.4476,-533.1986,569750,6949250,68.75100000000003,N,729.089,0.1417561,9.7387264e-06,
250863,14,331,7,250864,1,-475.136,-542.8268,571250,6949250,67.69080000000002,N,741.341,0.1073954,9.599616e-06,
250864,15,331,7,250865,1,-485.6643,-552.3353,572750,6949250,66.67099999999994,N,753.9499000000001,0.083117831,9.4585088e-06,
250865,16,331,7,250866,1,-495.9524,-561.7035,574250,6949250,65.75109999999995,N,761.34565,0.066035386,9.3773056e-06,
250866,17,331,7,250867,1,-505.9012,-570.9108,575750,6949250,65.00959999999998,N,773.4424999999999,0.054106349,9.2455168e-06,
250867,18,331,7,250868,1,-515.459,-579.9389,577250,6949250,64.47990000000004,N,796.6728499999999,0.045914283,8.9992448e-06,
250868,19,331,7,250869,1,-524.5481,-588.8067,578750,6949250,64.2586,N,794.7247,0.040499449,9.0195456e-06,
250869,20,331,7,250870,1,-533.1669,-597.5443,580250,6949250,64.37739999999997,N,805.4896000000001,0.037236791,8.9077248e-06,
250870,21,331,7,250871,1,-541.3259,-606.191,581750,6949250,64.86509999999998,N,815.32655,0.035752648,8.8068864e-06,
250871,22,331,7,250872,1,-549.0854,-614.7692,583250,6949250,65.6837999999999,N,830.9581000000001,0.035872915,8.649472e-06,
250872,23,331,7,250873,1,-556.545,-623.3248,584750,6949250,66.77980000000002,N,841.3235999999999,0.037597147,8.5469696e-06,
250873,24,331,7,250874,1,-563.8318,-631.7908,586250,6949250,67.95899999999995,N,848.2712000000001,0.041095176,8.4790784e-06,
250874,25,331,7,250875,1,-570.8494,-639.9082,587750,6949250,69.05880000000002,N,858.7059999999999,0.046724771,8.3785728e-06,
250875,26,331,7,250876,1,-577.3096,-647.2898,589250,6949250,69.98019999999997,N,867.6227,0.055070405,8.293376e-06,
250876,27,331,7,250877,1,-582.9819,-653.7238,590750,6949250,70.74189999999999,N,871.03365,0.067003735,8.2614272e-06,
250877,28,331,7,250878,1,-587.7939,-659.2188,592250,6949250,71.42489999999998,N,877.22645,0.08376542,8.2031872e-06,
250878,29,331,7,250879,1,-591.7108,-663.8631,593750,6949250,72.15230000000008,N,881.4966499999999,0.1070639,8.1632512e-06,
250879,30,331,7,250880,1,-594.775,-667.7198,595250,6949250,72.94479999999999,N,883.8492,0.1391787,8.1416192e-06,
250880,31,331,7,250881,1,-597.0333,-670.8745,596750,6949250,73.84119999999996,N,889.2579,0.1830406,8.0916992e-06,
250881,32,331,7,250882,1,-598.6089,-673.3923,598250,6949250,74.78340000000003,N,894.4043999999999,0.2422409,8.0444416e-06,
250882,33,331,7,250883,1,-599.6165,-675.3797,599750,6949250,75.76319999999998,N,892.04,0.3208958,8.0660736e-06,
250883,34,331,7,250884,1,-600.2026,-676.9435,601250,6949250,76.74090000000001,N,892.82515,0.4232727,8.0590848e-06,
250884,35,331,7,250885,1,-600.4994,-678.1814,602750,6949250,77.68200000000002,N,893.6541000000001,0.5530911,8.0514304e-06,
250885,36,331,7,250886,1,-600.634,-679.2245,604250,6949250,78.59050000000002,N,893.27125,0.7124677,8.0547584e-06,
250886,37,331,7,250887,1,-600.7182,-680.1703,605750,6949250,79.45209999999997,N,896.07485,0.9006045,8.0294656e-06,
250887,38,331,7,250888,1,-600.8403,-681.1325,607250,6949250,80.2922000000001,N,897.9866,1.112512,8.0118272e-06,
250888,39,331,7,250889,1,-601.064,-682.183,608750,6949250,81.11900000000003,N,900.7724999999999,1.338241,7.9865344e-06,
250889,40,331,7,250890,1,-601.4515,-683.384,610250,6949250,81.9325,N,901.66195,1.563148,7.9785472e-06,
250890,41,331,7,250891,1,-602.0232,-684.7906,611750,6949250,82.76740000000007,N,897.6889,1.76951,8.0144896e-06,
250891,42,331,7,250892,1,-602.8121,-686.4207,613250,6949250,83.60860000000002,N,900.5028,1.939342,7.9891968e-06,
250892,43,331,7,250893,1,-603.819,-688.3156,614750,6949250,84.49660000000006,N,903.8195999999999,2.057731,7.9592448e-06,
250893,44,331,7,250894,1,-605.0349,-690.472,616250,6949250,85.43709999999999,N,905.27125,2.115658,7.9459328e-06,
250894,45,331,7,250895,1,-606.4302,-692.8976,617750,6949250,86.4674,N,904.7879,2.111455,7.950592e-06,
250895,46,331,7,250896,1,-607.9789,-695.5895,619250,6949250,87.61060000000009,N,906.1589,2.050518,7.9382784e-06,
250896,47,331,7,250897,1,-609.6763,-698.5162,620750,6949250,88.83990000000006,N,907.25625,1.943569,7.9282944e-06,
250897,48,331,7,250898,1,-611.5176,-701.6696,622250,6949250,90.15199999999993,N,907.3901999999999,1.804179,7.9269632e-06,
250898,49,331,7,250899,1,-613.512,-705.014,623750,6949250,91.50200000000007,N,909.9558999999999,1.646325,7.904e-06,
250899,50,331,7,250900,1,-615.6422,-708.5225,625250,6949250,92.88030000000003,N,913.06885,1.482526,7.8763776e-06,
250900,51,331,7,250901,1,-617.9012,-712.1948,626750,6949250,94.29359999999997,N,914.8538,1.322778,7.8604032e-06,
250901,52,331,7,250902,1,-620.2867,-716.0118,628250,6949250,95.7251,N,916.9192499999999,1.174223,7.8420992e-06,
250902,53,331,7,250903,1,-622.7874,-719.9857,629750,6949250,97.1982999999999,N,920.28945,1.041349,7.81248e-06,
250903,54,331,7,250904,1,-625.4133,-724.1088,631250,6949250,98.69549999999992,N,919.9275500000001,0.9264798,7.8154752e-06,
250904,55,331,7,250905,1,-628.1667,-728.3664,632750,6949250,100.1997,N,922.03125,0.8303704,7.7971712e-06,
250905,56,331,7,250906,1,-631.0421,-732.739,634250,6949250,101.69690000000003,N,925.7247500000001,0.7527748,7.7648896e-06,
250906,57,331,7,250907,1,-634.0574,-737.1958,635750,6949250,103.13839999999993,N,928.2521,0.692933,7.742592e-06,
250907,58,331,7,250908,1,-637.2377,-741.7487,637250,6949250,104.51099999999997,N,929.9542,0.649953,7.7279488e-06,
250908,59,331,7,250909,1,-640.6006,-746.4299,638750,6949250,105.82929999999999,N,929.64465,0.6230982,7.7306112e-06,
250909,60,331,7,250910,1,-644.1663,-751.2987,640250,6949250,107.13240000000008,N,931.868,0.6120025,7.7113088e-06,
250910,61,331,7,250911,1,-647.9929,-756.441,641750,6949250,108.44810000000007,N,937.77145,0.6168356,7.6603904e-06,
250911,62,331,7,250912,1,-652.1093,-761.9304,643250,6949250,109.8211,N,944.6314499999999,0.6384421,7.6014848e-06,
250912,63,331,7,250913,1,-656.4692,-767.7813,644750,6949250,111.31209999999999,N,950.60805,0.6784724,7.5508992e-06,
250913,64,331,7,250914,1,-660.8022,-773.8835,646250,6949250,113.08130000000006,N,956.0509500000001,0.7395167,7.5049728e-06,
250914,65,331,7,250915,1,-664.7772,-780.1103,647750,6949250,115.33310000000006,N,959.3919500000001,0.8252475,7.4770176e-06,
250915,66,331,7,250916,1,-668.161,-786.3771,649250,6949250,118.2161000000001,N,963.05865,0.9405672,7.4464e-06,
250916,67,331,7,250917,1,-670.8325,-792.5112,650750,6949250,121.67870000000005,N,966.2978499999999,1.091744,7.419776e-06,
250917,68,331,7,250918,1,-672.814,-798.2557,652250,6949250,125.44170000000008,N,969.73455,1.286505,7.391488e-06,
250918,69,331,7,250919,1,-674.2282,-803.3519,653750,6949250,129.12369999999999,N,972.07095,1.534048,7.3721856e-06,
250919,70,331,7,250920,1,-675.2639,-807.5418,655250,6949250,132.27789999999993,N,973.8708499999999,1.844878,7.3575424e-06,
250920,71,331,7,250921,1,-676.0784,-810.6199,656750,6949250,134.54150000000004,N,976.1423500000001,2.230404,7.3389056e-06,
250921,72,331,7,250922,1,-676.6691,-812.3963,658250,6949250,135.72720000000004,N,976.4292,2.702161,7.336576e-06,
250922,73,331,7,250923,1,-676.8362,-812.6968,659750,6949250,135.8606000000001,N,977.3348,3.270573,7.3292544e-06,
250923,74,331,7,250924,1,-676.3379,-811.4258,661250,6949250,135.0879,N,975.78075,3.943196,7.3419008e-06,
250924,75,331,7,250925,1,-674.9979,-808.6827,662750,6949250,133.6848,N,973.0618,4.722508,7.3641984e-06,
250925,76,331,7,250926,1,-672.835,-804.8657,664250,6949250,132.0306999999999,N,968.3000499999999,5.603494,7.403136e-06,
250926,77,331,7,250927,1,-670.0009,-800.67,665750,6949250,130.66909999999996,N,953.9517500000001,6.57151,7.5226112e-06,
250927,78,331,7,250928,1,-666.8356,-797.0856,667250,6949250,130.25,N,953.4284,7.60108,7.5269376e-06,
250928,79,331,7,250929,1,-663.7947,-795.0106,668750,6949250,131.21589999999992,N,953.93385,8.65636,7.522944e-06,
250929,80,331,7,250930,1,-661.327,-794.8698,670250,6949250,133.54280000000006,N,953.3834,9.339,7.5276032e-06,
250930,81,331,7,250931,1,-659.9073,-796.7,671750,6949250,136.79270000000008,N,954.89025,9.339,7.5149568e-06,
250931,82,331,7,250932,1,-659.7235,-800.1873,673250,6949250,140.4638000000001,N,957.6992,9.339,7.491328e-06,
250932,83,331,7,250933,1,-660.1866,-804.6391,674750,6949250,144.4525,N,959.62785,9.339,7.4750208e-06,
250933,84,331,7,250934,1,-660.8115,-809.2607,676250,6949250,148.44920000000002,N,962.3022000000001,9.339,7.4527232e-06,
250934,85,331,7,250935,1,-663.2118,-814.1154,677750,6949250,150.90359999999998,N,974.9212000000001,9.339,7.3488896e-06,
250935,86,331,7,250936,1,-668.0177,-818.7291,679250,6949250,150.71140000000003,N,981.0567,9.339,7.2989696e-06,
250936,87,331,7,250937,1,-670.9775,-821.8169,680750,6949250,150.83940000000007,N,983.1545,9.339,7.2819968e-06,
250937,88,331,7,250938,1,-668.3712,-822.5319,682250,6949250,154.1606999999999,N,983.64285,9.339,7.2780032e-06,
250938,89,331,7,250939,1,-661.1143,-821.4117,683750,6949250,160.29740000000004,N,981.5979,9.339,7.2946432e-06,
250939,90,331,7,250940,1,-654.7111,-820.991,685250,6949250,166.2799,N,983.50095,9.339,7.2790016e-06,
250940,91,331,7,250941,1,-655.8517,-825.5645,686750,6949250,169.7127999999999,N,1003.8999000000001,9.339,7.1165952e-06,
250941,92,331,7,250942,1,-667.5563,-837.2708,688250,6949250,169.71450000000004,N,1005.16245,9.339,7.1066112e-06,
250942,93,331,7,250943,1,-681.5547,-852.1331,689750,6949250,170.5784,N,1016.3037,9.339,7.0200832e-06,
250943,94,331,7,250944,1,-690.834,-865.4576,691250,6949250,174.6236,N,1018.2512,9.339,7.0051072e-06,
250944,95,331,7,250945,1,-698.3976,-878.1575,692750,6949250,179.75990000000002,N,1031.71075,9.339,6.902272e-06,
250945,96,331,7,250946,1,-710.9211,-893.5391,694250,6949250,182.61799999999994,N,1045.9919,8.566038,6.7954432e-06,
250946,97,331,7,250947,1,-727.9308,-911.7482,695750,6949250,183.81740000000002,N,1062.5351,7.627389,6.6739712e-06,
250947,98,331,7,250948,1,-745.1071,-930.1519,697250,6949250,185.0448,N,1084.2648,6.651981,6.5188864e-06,
250948,99,331,7,250949,1,-760.0212,-946.6061,698750,6949250,186.58489999999995,N,1115.0369500000002,5.669515,6.30656e-06,
250949,100,331,7,250950,1,-771.3638,-959.7661,700250,6949250,188.40230000000008,N,1120.93745,4.714284,6.2669568e-06,
250950,101,331,7,250951,1,-778.325,-968.1212,701750,6949250,189.7962,N,1124.0814,3.820503,6.2459904e-06,
250951,102,331,7,250952,1,-781.7524,-970.5344,703250,6949250,188.78200000000004,N,1129.3493999999998,3.0171,6.2110464e-06,
250952,103,331,7,250953,1,-783.7423,-966.9105,704750,6949250,183.16819999999996,N,1137.076,2.323552,6.160128e-06,
250953,104,331,7,250954,1,-784.5128,-958.5738,706250,6949250,174.06100000000004,N,1136.5363,1.747952,6.163456e-06,
