ILAY,INODE,ICOL,IROW,X,Y,stage_m,cond_m2_per_day,rbot_m
7,232151,111,237,716750,7090250,377.5,5000.0,377.5
7,232152,113,237,719750,7090250,397.92,5000.0,397.92
7,232153,114,237,721250,7090250,388.58,5000.0,388.58
7,232165,128,237,742250,7090250,353.35,5000.0,353.35
7,232192,155,237,782750,7090250,277.27,5000.0,277.27
7,232193,156,237,784250,7090250,277.64,5000.0,277.64
7,232194,157,237,785750,7090250,291.91,5000.0,291.91
7,232195,158,237,787250,7090250,284.57,5000.0,284.57
7,232196,159,237,788750,7090250,287.82,5000.0,287.82
7,232197,160,237,790250,7090250,294.75,5000.0,294.75
7,232198,161,237,791750,7090250,307.04,5000.0,307.04
7,232283,80,238,670250,7088750,343.5,5000.0,343.5
7,232284,81,238,671750,7088750,338.42,5000.0,338.42
7,232285,82,238,673250,7088750,339.7,5000.0,339.7
7,232307,104,238,706250,7088750,386.81,5000.0,386.81
7,232308,105,238,707750,7088750,383.39,5000.0,383.39
7,232309,106,238,709250,7088750,384.3,5000.0,384.3
7,232310,107,238,710750,7088750,378.1,5000.0,378.1
7,232316,113,238,719750,7088750,383.41,5000.0,383.41
7,232318,115,238,722750,7088750,372.73,5000.0,372.73
7,232358,155,238,782750,7088750,280.97,5000.0,280.97
7,232474,105,239,707750,7087250,377.07,5000.0,377.07
7,232475,106,239,709250,7087250,377.07,5000.0,377.07
7,233039,169,242,803750,7082750,337.71,5000.0,337.71
7,233377,170,244,805250,7079750,337.71,5000.0,337.71
7,233718,171,246,806750,7076750,382.44,5000.0,382.44
7,233890,172,247,808250,7075250,382.78,5000.0,382.78
7,234061,171,248,806750,7073750,354.03,5000.0,354.03
7,234062,172,248,808250,7073750,352.7,5000.0,352.7
7,234234,172,249,808250,7072250,354.67,5000.0,354.67
7,234235,173,249,809750,7072250,351.02,5000.0,351.02
7,234408,173,250,809750,7070750,353.51,5000.0,353.51
7,234581,173,251,809750,7069250,363.05,5000.0,363.05
7,234582,174,251,811250,7069250,362.87,5000.0,362.87
7,234756,174,252,811250,7067750,345.56,5000.0,345.56
7,234930,174,253,811250,7066250,333.77,5000.0,333.77
7,234931,175,253,812750,7066250,352.52,5000.0,352.52
7,235105,174,254,811250,7064750,326.66,5000.0,326.66
7,235106,175,254,812750,7064750,337.39,5000.0,337.39
7,235281,175,255,812750,7063250,327.5,5000.0,327.5
7,235282,176,255,814250,7063250,328.31,5000.0,328.31
7,235457,175,256,812750,7061750,314.05,5000.0,314.05
7,235458,176,256,814250,7061750,320.95,5000.0,320.95
7,235459,177,256,815750,7061750,330.25,5000.0,330.25
7,235635,176,257,814250,7060250,309.28,5000.0,309.28
7,235636,177,257,815750,7060250,319.67,5000.0,319.67
7,235637,178,257,817250,7060250,329.89,5000.0,329.89
7,235814,177,258,815750,7058750,305.45,5000.0,305.45
7,235815,178,258,817250,7058750,321.11,5000.0,321.11
7,236355,181,261,821750,7054250,314.85,5000.0,314.85
7,236536,181,262,821750,7052750,314.08,5000.0,314.08
7,236716,180,263,820250,7051250,305.57,5000.0,305.57
7,236717,181,263,821750,7051250,315.33,5000.0,315.33
7,236898,181,264,821750,7049750,331.05,5000.0,331.05
7,236899,182,264,823250,7049750,341.89,5000.0,341.89
7,237080,181,265,821750,7048250,314.69,5000.0,314.69
7,237261,181,266,821750,7046750,326.1,5000.0,326.1
7,237262,182,266,823250,7046750,336.76,5000.0,336.76
7,237263,183,266,824750,7046750,353.44,5000.0,353.44
7,237444,181,267,821750,7045250,319.88,5000.0,319.88
7,237445,182,267,823250,7045250,334.52,5000.0,334.52
7,237446,183,267,824750,7045250,330.21,5000.0,330.21
7,237629,183,268,824750,7043750,323.22,5000.0,323.22
7,237630,184,268,826250,7043750,325.45,5000.0,325.45
7,237814,184,269,826250,7042250,314.21,5000.0,314.21
7,240667,197,284,845750,7019750,319.95,5000.0,319.95
7,240865,198,285,847250,7018250,320.08,5000.0,320.08
7,241064,199,286,848750,7016750,322.97,5000.0,322.97
7,241264,200,287,850250,7015250,321.87,5000.0,321.87
7,241464,200,288,850250,7013750,316.12,5000.0,316.12
7,241465,201,288,851750,7013750,329.43,5000.0,329.43
7,241666,201,289,851750,7012250,326.68,5000.0,326.68
7,241867,201,290,851750,7010750,325.42,5000.0,325.42
7,241868,202,290,853250,7010750,315.71,5000.0,315.71
7,241869,203,290,854750,7010750,308.68,5000.0,308.68
7,242071,202,291,853250,7009250,314.29,5000.0,314.29
7,242900,207,295,860750,7003250,329.48,5000.0,329.48
7,243110,208,296,862250,7001750,327.35,5000.0,327.35
7,243323,211,297,866750,7000250,340.13,5000.0,340.13
7,243534,211,298,866750,6998750,341.97,5000.0,341.97
7,243535,212,298,868250,6998750,349.92,5000.0,349.92
7,243747,212,299,868250,6997250,354.05,5000.0,354.05
7,243748,213,299,869750,6997250,342.38,5000.0,342.38
7,243961,213,300,869750,6995750,350.83,5000.0,350.83
7,243962,214,300,871250,6995750,345.91,5000.0,345.91
7,244176,214,301,871250,6994250,354.61,5000.0,354.61
7,244177,215,301,872750,6994250,350.45,5000.0,350.45
7,244393,215,302,872750,6992750,361.06,5000.0,361.06
7,244395,220,302,880250,6992750,353.58,5000.0,353.58
7,244396,223,302,884750,6992750,361.84,5000.0,361.84
7,244611,215,303,872750,6991250,362.41,5000.0,362.41
7,244612,216,303,874250,6991250,354.06,5000.0,354.06
7,244616,220,303,880250,6991250,365.74,5000.0,365.74
7,244617,221,303,881750,6991250,353.28,5000.0,353.28
7,244618,222,303,883250,6991250,351.88,5000.0,351.88
7,244619,223,303,884750,6991250,362.27,5000.0,362.27
7,244620,224,303,886250,6991250,366.48,5000.0,366.48
7,244836,216,304,874250,6989750,357.86,5000.0,357.86
7,244839,219,304,878750,6989750,369.5,5000.0,369.5
7,244840,220,304,880250,6989750,374.2,5000.0,374.2
7,244841,221,304,881750,6989750,359.96,5000.0,359.96
7,244842,222,304,883250,6989750,356.42,5000.0,356.42
7,244843,223,304,884750,6989750,373.26,5000.0,373.26
7,244844,224,304,886250,6989750,358.09,5000.0,358.09
7,245061,217,305,875750,6988250,365.17,5000.0,365.17
7,245062,218,305,877250,6988250,368.89,5000.0,368.89
7,245063,219,305,878750,6988250,372.44,5000.0,372.44
7,245064,220,305,880250,6988250,375.58,5000.0,375.58
7,245065,221,305,881750,6988250,366.18,5000.0,366.18
7,245066,222,305,883250,6988250,368.95,5000.0,368.95
7,245067,223,305,884750,6988250,365.52,5000.0,365.52
7,245286,217,306,875750,6986750,367.2,5000.0,367.2
7,245287,218,306,877250,6986750,378.93,5000.0,378.93
7,245288,219,306,878750,6986750,383.4,5000.0,383.4
7,245289,220,306,880250,6986750,382.81,5000.0,382.81
7,245290,221,306,881750,6986750,372.81,5000.0,372.81
7,245291,222,306,883250,6986750,368.92,5000.0,368.92
7,245292,223,306,884750,6986750,369.83,5000.0,369.83
7,245293,224,306,886250,6986750,361.39,5000.0,361.39
7,245510,216,307,874250,6985250,371.41,5000.0,371.41
7,245511,217,307,875750,6985250,374.03,5000.0,374.03
7,245512,218,307,877250,6985250,394.56,5000.0,394.56
7,245513,219,307,878750,6985250,396.22,5000.0,396.22
7,245514,220,307,880250,6985250,380.32,5000.0,380.32
7,245515,221,307,881750,6985250,383.46,5000.0,383.46
7,245516,222,307,883250,6985250,365.35,5000.0,365.35
7,245517,223,307,884750,6985250,355.25,5000.0,355.25
7,245738,219,308,878750,6983750,371.26,5000.0,371.26
7,245739,220,308,880250,6983750,368.32,5000.0,368.32
7,245740,221,308,881750,6983750,364.77,5000.0,364.77
7,245741,222,308,883250,6983750,359.12,5000.0,359.12
7,245742,223,308,884750,6983750,354.27,5000.0,354.27
7,245962,218,309,877250,6982250,373.07,5000.0,373.07
7,246647,225,312,887750,6977750,357.61,5000.0,357.61
7,249201,234,323,901250,6961250,360.03,5000.0,360.03
7,249433,232,324,898250,6959750,360.43,5000.0,360.43
7,249434,233,324,899750,6959750,368.02,5000.0,368.02
7,249435,234,324,901250,6959750,371.43,5000.0,371.43
7,249436,235,324,902750,6959750,366.35,5000.0,366.35
7,249668,232,325,898250,6958250,364.74,5000.0,364.74
7,249669,233,325,899750,6958250,374.81,5000.0,374.81
7,249670,234,325,901250,6958250,379.65,5000.0,379.65
7,249671,235,325,902750,6958250,377.11,5000.0,377.11
7,249904,233,326,899750,6956750,368.57,5000.0,368.57
7,249905,234,326,901250,6956750,379.61,5000.0,379.61
7,249906,235,326,902750,6956750,391.43,5000.0,391.43
7,249907,236,326,904250,6956750,380.21,5000.0,380.21
7,250139,232,327,898250,6955250,370.22,5000.0,370.22
7,250140,233,327,899750,6955250,372.08,5000.0,372.08
7,250141,234,327,901250,6955250,375.09,5000.0,375.09
7,250142,235,327,902750,6955250,393.05,5000.0,393.05
7,250143,236,327,904250,6955250,380.6,5000.0,380.6
7,250374,231,328,896750,6953750,362.2,5000.0,362.2
7,250375,232,328,898250,6953750,365.91,5000.0,365.91
7,250376,233,328,899750,6953750,387.44,5000.0,387.44
7,250377,234,328,901250,6953750,380.76,5000.0,380.76
7,250378,235,328,902750,6953750,387.32,5000.0,387.32
7,250608,229,329,893750,6952250,360.24,5000.0,360.24
7,250609,230,329,895250,6952250,364.58,5000.0,364.58
7,250610,231,329,896750,6952250,364.83,5000.0,364.83
7,250611,232,329,898250,6952250,368.69,5000.0,368.69
7,250612,233,329,899750,6952250,374.03,5000.0,374.03
7,250613,234,329,901250,6952250,385.26,5000.0,385.26
7,250614,235,329,902750,6952250,391.77,5000.0,391.77
7,250844,230,330,895250,6950750,375.2,5000.0,375.2
7,250845,231,330,896750,6950750,377.53,5000.0,377.53
7,250846,232,330,898250,6950750,373.71,5000.0,373.71
7,250847,233,330,899750,6950750,377.37,5000.0,377.37
7,250848,234,330,901250,6950750,380.45,5000.0,380.45
7,250849,235,330,902750,6950750,389.53,5000.0,389.53
7,250850,236,330,904250,6950750,385.56,5000.0,385.56
7,251082,232,331,898250,6949250,381.07,5000.0,381.07
7,251083,233,331,899750,6949250,389.28,5000.0,389.28
7,251084,234,331,901250,6949250,394.02,5000.0,394.02
7,251085,235,331,902750,6949250,397.53,5000.0,397.53
7,251086,236,331,904250,6949250,390.7,5000.0,390.7
7,251315,229,332,893750,6947750,373.77,5000.0,373.77
7,251316,230,332,895250,6947750,378.48,5000.0,378.48
7,251317,231,332,896750,6947750,381.65,5000.0,381.65
7,251318,232,332,898250,6947750,381.11,5000.0,381.11
7,251319,233,332,899750,6947750,391.93,5000.0,391.93
7,251320,234,332,901250,6947750,407.04,5000.0,407.04
7,251321,235,332,902750,6947750,402.97,5000.0,402.97
7,251322,236,332,904250,6947750,410.02,5000.0,410.02
7,251550,228,333,892250,6946250,371.64,5000.0,371.64
7,251551,229,333,893750,6946250,378.29,5000.0,378.29
7,251552,230,333,895250,6946250,383.85,5000.0,383.85
7,251553,231,333,896750,6946250,395.8,5000.0,395.8
7,251554,232,333,898250,6946250,386.12,5000.0,386.12
7,251555,233,333,899750,6946250,387.06,5000.0,387.06
7,251556,234,333,901250,6946250,390.61,5000.0,390.61
7,251557,235,333,902750,6946250,396.99,5000.0,396.99
7,251785,228,334,892250,6944750,371.2,5000.0,371.2
7,251786,229,334,893750,6944750,377.52,5000.0,377.52
7,251787,230,334,895250,6944750,386.62,5000.0,386.62
7,251788,231,334,896750,6944750,399.62,5000.0,399.62
7,251789,232,334,898250,6944750,392.85,5000.0,392.85
7,251790,233,334,899750,6944750,392.63,5000.0,392.63
7,251791,234,334,901250,6944750,396.02,5000.0,396.02
7,251792,235,334,902750,6944750,403.98,5000.0,403.98
7,252020,228,335,892250,6943250,382.67,5000.0,382.67
7,252021,229,335,893750,6943250,381.21,5000.0,381.21
7,252022,230,335,895250,6943250,380.38,5000.0,380.38
7,252023,231,335,896750,6943250,386.82,5000.0,386.82
7,252024,232,335,898250,6943250,402.85,5000.0,402.85
7,252025,233,335,899750,6943250,405.72,5000.0,405.72
7,252026,234,335,901250,6943250,402.46,5000.0,402.46
7,252027,235,335,902750,6943250,398.95,5000.0,398.95
7,252261,234,336,901250,6941750,392.52,5000.0,392.52
7,252262,235,336,902750,6941750,411.99,5000.0,411.99
7,252495,233,337,899750,6940250,376.01,5000.0,376.01
7,252496,234,337,901250,6940250,394.21,5000.0,394.21
7,252726,230,338,895250,6938750,357.72,5000.0,357.72
7,252727,231,338,896750,6938750,362.03,5000.0,362.03
7,252728,232,338,898250,6938750,371.77,5000.0,371.77
7,252729,233,338,899750,6938750,379.99,5000.0,379.99
7,252730,234,338,901250,6938750,399.18,5000.0,399.18
7,252960,230,339,895250,6937250,363.83,5000.0,363.83
7,252961,231,339,896750,6937250,370.04,5000.0,370.04
7,252962,232,339,898250,6937250,377.53,5000.0,377.53
7,252963,233,339,899750,6937250,385.12,5000.0,385.12
7,252964,234,339,901250,6937250,404.85,5000.0,404.85
7,253194,230,340,895250,6935750,366.34,5000.0,366.34
7,253195,231,340,896750,6935750,374.29,5000.0,374.29
7,253196,232,340,898250,6935750,382.2,5000.0,382.2
7,253197,233,340,899750,6935750,394.66,5000.0,394.66
7,253198,234,340,901250,6935750,409.29,5000.0,409.29
7,253428,230,341,895250,6934250,363.62,5000.0,363.62
7,253429,231,341,896750,6934250,381.73,5000.0,381.73
7,253430,232,341,898250,6934250,388.04,5000.0,388.04
7,253431,233,341,899750,6934250,403.27,5000.0,403.27
7,253432,234,341,901250,6934250,423.66,5000.0,423.66
7,253660,228,342,892250,6932750,356.98,5000.0,356.98
7,253661,229,342,893750,6932750,361.2,5000.0,361.2
7,253662,230,342,895250,6932750,366.64,5000.0,366.64
7,253663,231,342,896750,6932750,373.6,5000.0,373.6
7,253664,232,342,898250,6932750,390.11,5000.0,390.11
7,253665,233,342,899750,6932750,402.18,5000.0,402.18
7,253666,234,342,901250,6932750,426.14,5000.0,426.14
7,253893,227,343,890750,6931250,359.54,5000.0,359.54
7,253894,228,343,892250,6931250,363.57,5000.0,363.57
7,253895,229,343,893750,6931250,362.67,5000.0,362.67
7,253896,230,343,895250,6931250,364.44,5000.0,364.44
7,253897,231,343,896750,6931250,367.09,5000.0,367.09
7,253898,232,343,898250,6931250,373.72,5000.0,373.72
7,253899,233,343,899750,6931250,379.48,5000.0,379.48
7,254126,227,344,890750,6929750,351.18,5000.0,351.18
7,254127,228,344,892250,6929750,355.58,5000.0,355.58
7,254128,229,344,893750,6929750,359.31,5000.0,359.31
7,254129,230,344,895250,6929750,366.65,5000.0,366.65
7,254130,231,344,896750,6929750,380.89,5000.0,380.89
7,254131,232,344,898250,6929750,379.39,5000.0,379.39
7,254132,233,344,899750,6929750,380.58,5000.0,380.58
7,254359,227,345,890750,6928250,349.17,5000.0,349.17
7,254360,228,345,892250,6928250,364.3,5000.0,364.3
7,254361,229,345,893750,6928250,367.02,5000.0,367.02
7,254362,230,345,895250,6928250,376.01,5000.0,376.01
7,254363,231,345,896750,6928250,377.35,5000.0,377.35
7,254364,232,345,898250,6928250,404.99,5000.0,404.99
7,254592,228,346,892250,6926750,355.16,5000.0,355.16
7,254593,229,346,893750,6926750,360.8,5000.0,360.8
7,254594,230,346,895250,6926750,375.8,5000.0,375.8
7,254595,231,346,896750,6926750,382.12,5000.0,382.12
7,254596,232,346,898250,6926750,387.43,5000.0,387.43
7,254597,233,346,899750,6926750,389.43,5000.0,389.43
7,254828,231,347,896750,6925250,391.78,5000.0,391.78
7,254829,232,347,898250,6925250,385.79,5000.0,385.79
7,255056,227,348,890750,6923750,353.51,5000.0,353.51
7,255057,228,348,892250,6923750,369.39,5000.0,369.39
7,255058,229,348,893750,6923750,378.33,5000.0,378.33
7,255059,230,348,895250,6923750,381.11,5000.0,381.11
7,255060,231,348,896750,6923750,381.51,5000.0,381.51
7,255288,228,349,892250,6922250,361.64,5000.0,361.64
7,255289,229,349,893750,6922250,370.09,5000.0,370.09
7,255290,230,349,895250,6922250,371.32,5000.0,371.32
7,255291,231,349,896750,6922250,381.06,5000.0,381.06
7,255292,232,349,898250,6922250,391.2,5000.0,391.2
7,255520,228,350,892250,6920750,371.14,5000.0,371.14
7,255521,229,350,893750,6920750,361.81,5000.0,361.81
7,255522,230,350,895250,6920750,365.81,5000.0,365.81
7,255523,231,350,896750,6920750,373.04,5000.0,373.04
7,255751,228,351,892250,6919250,358.17,5000.0,358.17
7,255752,229,351,893750,6919250,354.23,5000.0,354.23
7,255753,230,351,895250,6919250,359.83,5000.0,359.83
7,255754,231,351,896750,6919250,384.44,5000.0,384.44
7,255981,227,352,890750,6917750,343.42,5000.0,343.42
7,255982,228,352,892250,6917750,346.65,5000.0,346.65
7,255983,229,352,893750,6917750,350.14,5000.0,350.14
7,255984,230,352,895250,6917750,372.26,5000.0,372.26
7,256211,227,353,890750,6916250,344.35,5000.0,344.35
7,256212,228,353,892250,6916250,347.5,5000.0,347.5
7,256213,229,353,893750,6916250,348.21,5000.0,348.21
7,256214,230,353,895250,6916250,364.16,5000.0,364.16
7,256441,227,354,890750,6914750,354.12,5000.0,354.12
7,256442,228,354,892250,6914750,349.65,5000.0,349.65
7,256443,229,354,893750,6914750,348.42,5000.0,348.42
7,256444,230,354,895250,6914750,353.05,5000.0,353.05
7,256671,227,355,890750,6913250,367.32,5000.0,367.32
7,256672,228,355,892250,6913250,354.69,5000.0,354.69
7,256673,229,355,893750,6913250,350.34,5000.0,350.34
7,256899,226,356,889250,6911750,356.36,5000.0,356.36
7,256900,227,356,890750,6911750,360.27,5000.0,360.27
7,256901,228,356,892250,6911750,368.53,5000.0,368.53
7,256902,229,356,893750,6911750,355.74,5000.0,355.74
7,257128,226,357,889250,6910250,345.54,5000.0,345.54
7,257129,227,357,890750,6910250,355.62,5000.0,355.62
7,257130,228,357,892250,6910250,361.1,5000.0,361.1
7,257131,229,357,893750,6910250,373.91,5000.0,373.91
7,257356,225,358,887750,6908750,343.82,5000.0,343.82
7,257357,226,358,889250,6908750,345.83,5000.0,345.83
7,257358,227,358,890750,6908750,353.48,5000.0,353.48
7,257359,228,358,892250,6908750,364.57,5000.0,364.57
7,257360,229,358,893750,6908750,378.11,5000.0,378.11
7,257586,226,359,889250,6907250,347.11,5000.0,347.11
7,257587,227,359,890750,6907250,353.54,5000.0,353.54
7,257588,228,359,892250,6907250,366.4,5000.0,366.4
7,257589,229,359,893750,6907250,392.51,5000.0,392.51
7,257814,225,360,887750,6905750,358.47,5000.0,358.47
7,257815,226,360,889250,6905750,351.67,5000.0,351.67
7,257816,227,360,890750,6905750,352.06,5000.0,352.06
7,257817,228,360,892250,6905750,370.26,5000.0,370.26
7,258042,225,361,887750,6904250,365.08,5000.0,365.08
7,258043,226,361,889250,6904250,354.17,5000.0,354.17
7,258044,227,361,890750,6904250,356.19,5000.0,356.19
7,258045,228,361,892250,6904250,369.52,5000.0,369.52
7,258270,225,362,887750,6902750,362.27,5000.0,362.27
7,258271,226,362,889250,6902750,358.16,5000.0,358.16
7,258272,227,362,890750,6902750,365.51,5000.0,365.51
7,258273,228,362,892250,6902750,377.89,5000.0,377.89
7,258498,225,363,887750,6901250,367.52,5000.0,367.52
7,258499,226,363,889250,6901250,362.26,5000.0,362.26
7,258500,227,363,890750,6901250,365.06,5000.0,365.06
7,258501,228,363,892250,6901250,375.6,5000.0,375.6
7,258725,224,364,886250,6899750,356.25,5000.0,356.25
7,258726,225,364,887750,6899750,367.85,5000.0,367.85
7,258727,226,364,889250,6899750,367.78,5000.0,367.78
7,258728,227,364,890750,6899750,368.84,5000.0,368.84
7,258952,224,365,886250,6898250,362.36,5000.0,362.36
7,258953,225,365,887750,6898250,375.98,5000.0,375.98
7,258954,226,365,889250,6898250,372.35,5000.0,372.35
7,258955,227,365,890750,6898250,377.11,5000.0,377.11
7,258956,228,365,892250,6898250,386.9,5000.0,386.9
7,259180,224,366,886250,6896750,372.57,5000.0,372.57
7,259181,225,366,887750,6896750,381.19,5000.0,381.19
7,259182,226,366,889250,6896750,377.73,5000.0,377.73
7,259183,227,366,890750,6896750,381.23,5000.0,381.23
7,259407,224,367,886250,6895250,366.95,5000.0,366.95
7,259408,225,367,887750,6895250,380.42,5000.0,380.42
7,259409,226,367,889250,6895250,388.52,5000.0,388.52
7,259410,227,367,890750,6895250,390.61,5000.0,390.61
7,259634,224,368,886250,6893750,368.36,5000.0,368.36
7,259635,225,368,887750,6893750,379.39,5000.0,379.39
7,259636,226,368,889250,6893750,391.33,5000.0,391.33
7,259637,227,368,890750,6893750,389.31,5000.0,389.31
7,259860,223,369,884750,6892250,360.3,5000.0,360.3
7,259861,224,369,886250,6892250,365.8,5000.0,365.8
7,259862,225,369,887750,6892250,373.29,5000.0,373.29
7,259863,226,369,889250,6892250,372.28,5000.0,372.28
7,259864,227,369,890750,6892250,375.81,5000.0,375.81
7,260087,223,370,884750,6890750,366.25,5000.0,366.25
7,260088,224,370,886250,6890750,371.94,5000.0,371.94
7,260089,225,370,887750,6890750,374.39,5000.0,374.39
7,260090,226,370,889250,6890750,362.28,5000.0,362.28
7,260313,223,371,884750,6889250,369.95,5000.0,369.95
7,260314,224,371,886250,6889250,372.04,5000.0,372.04
7,260315,225,371,887750,6889250,360.9,5000.0,360.9
7,260316,226,371,889250,6889250,353.56,5000.0,353.56
7,260539,223,372,884750,6887750,360.45,5000.0,360.45
7,260540,224,372,886250,6887750,354.65,5000.0,354.65
7,260541,225,372,887750,6887750,355.34,5000.0,355.34
7,260542,226,372,889250,6887750,348.52,5000.0,348.52
7,260543,227,372,890750,6887750,369.46,5000.0,369.46
7,260765,222,373,883250,6886250,348.07,5000.0,348.07
7,260766,223,373,884750,6886250,347.63,5000.0,347.63
7,260767,224,373,886250,6886250,347.65,5000.0,347.65
7,260768,225,373,887750,6886250,346.93,5000.0,346.93
7,260769,226,373,889250,6886250,343.4,5000.0,343.4
7,260991,222,374,883250,6884750,340.8,5000.0,340.8
7,260992,223,374,884750,6884750,336.87,5000.0,336.87
7,260993,224,374,886250,6884750,340.46,5000.0,340.46
7,260994,225,374,887750,6884750,337.96,5000.0,337.96
7,260995,226,374,889250,6884750,340.77,5000.0,340.77
7,260996,227,374,890750,6884750,360.88,5000.0,360.88
7,261218,222,375,883250,6883250,332.06,5000.0,332.06
7,261219,223,375,884750,6883250,328.14,5000.0,328.14
7,261220,224,375,886250,6883250,331.85,5000.0,331.85
7,261221,225,375,887750,6883250,336.21,5000.0,336.21
7,261222,226,375,889250,6883250,343.57,5000.0,343.57
7,261443,221,376,881750,6881750,321.78,5000.0,321.78
7,261444,222,376,883250,6881750,321.61,5000.0,321.61
7,261445,223,376,884750,6881750,322.45,5000.0,322.45
7,261446,224,376,886250,6881750,334.79,5000.0,334.79
7,261447,225,376,887750,6881750,344.53,5000.0,344.53
7,261448,226,376,889250,6881750,355.75,5000.0,355.75
7,261669,221,377,881750,6880250,315.73,5000.0,315.73
7,261670,222,377,883250,6880250,321.06,5000.0,321.06
7,261671,223,377,884750,6880250,329.09,5000.0,329.09
7,261672,224,377,886250,6880250,333.8,5000.0,333.8
7,261673,225,377,887750,6880250,346.44,5000.0,346.44
7,261674,226,377,889250,6880250,358.8,5000.0,358.8
7,261895,221,378,881750,6878750,319.62,5000.0,319.62
7,261896,222,378,883250,6878750,324.23,5000.0,324.23
7,261897,223,378,884750,6878750,334.39,5000.0,334.39
7,261898,224,378,886250,6878750,341.35,5000.0,341.35
7,261899,225,378,887750,6878750,346.29,5000.0,346.29
7,261900,226,378,889250,6878750,360.33,5000.0,360.33
7,262121,221,379,881750,6877250,323.14,5000.0,323.14
7,262122,222,379,883250,6877250,331.48,5000.0,331.48
7,262123,223,379,884750,6877250,335.86,5000.0,335.86
7,262124,224,379,886250,6877250,340.79,5000.0,340.79
7,262125,225,379,887750,6877250,343.11,5000.0,343.11
7,262345,220,380,880250,6875750,311.1,5000.0,311.1
7,262346,221,380,881750,6875750,320.64,5000.0,320.64
7,262347,222,380,883250,6875750,323.19,5000.0,323.19
7,262348,223,380,884750,6875750,330.14,5000.0,330.14
7,262349,224,380,886250,6875750,335.14,5000.0,335.14
7,262569,220,381,880250,6874250,310.06,5000.0,310.06
7,262570,221,381,881750,6874250,314.86,5000.0,314.86
7,262571,222,381,883250,6874250,322.07,5000.0,322.07
7,262572,223,381,884750,6874250,326.51,5000.0,326.51
7,262573,224,381,886250,6874250,331.93,5000.0,331.93
7,262793,220,382,880250,6872750,313.87,5000.0,313.87
7,262794,221,382,881750,6872750,318.24,5000.0,318.24
7,262795,222,382,883250,6872750,324.0,5000.0,324.0
7,262796,223,382,884750,6872750,326.36,5000.0,326.36
7,263015,219,383,878750,6871250,301.64,5000.0,301.64
7,263016,220,383,880250,6871250,307.25,5000.0,307.25
7,263017,221,383,881750,6871250,310.65,5000.0,310.65
7,263018,222,383,883250,6871250,316.58,5000.0,316.58
7,263237,219,384,878750,6869750,298.17,5000.0,298.17
7,263238,220,384,880250,6869750,304.63,5000.0,304.63
7,263239,221,384,881750,6869750,310.11,5000.0,310.11
7,263240,222,384,883250,6869750,315.27,5000.0,315.27
7,263459,219,385,878750,6868250,299.21,5000.0,299.21
7,263460,220,385,880250,6868250,306.68,5000.0,306.68
7,263461,221,385,881750,6868250,309.79,5000.0,309.79
7,263680,219,386,878750,6866750,297.73,5000.0,297.73
7,263681,220,386,880250,6866750,301.41,5000.0,301.41
7,263899,218,387,877250,6865250,291.38,5000.0,291.38
7,263900,219,387,878750,6865250,295.39,5000.0,295.39
7,264118,218,388,877250,6863750,284.81,5000.0,284.81
7,264119,219,388,878750,6863750,293.92,5000.0,293.92
7,266051,212,397,868250,6850250,260.92,5000.0,260.92
7,266262,211,398,866750,6848750,252.77,5000.0,252.77
7,266472,210,399,865250,6847250,258.65,5000.0,258.65
7,266681,209,400,863750,6845750,261.39,5000.0,261.39
7,266682,210,400,865250,6845750,266.69,5000.0,266.69
7,266891,209,401,863750,6844250,269.76,5000.0,269.76
7,268132,205,407,857750,6835250,236.07,5000.0,236.07
7,268133,206,407,859250,6835250,236.54,5000.0,236.54
7,268338,205,408,857750,6833750,235.73,5000.0,235.73
7,268542,204,409,856250,6832250,236.06,5000.0,236.06
7,269950,199,416,848750,6821750,231.46,5000.0,231.46
7,270932,193,421,839750,6814250,227.99,5000.0,227.99
7,270933,194,421,841250,6814250,227.9,5000.0,227.9
7,271126,193,422,839750,6812750,229.24,5000.0,229.24
7,271127,194,422,841250,6812750,235.71,5000.0,235.71
7,271319,192,423,838250,6811250,229.88,5000.0,229.88
7,271320,193,423,839750,6811250,232.59,5000.0,232.59
7,271512,192,424,838250,6809750,237.44,5000.0,237.44
7,271703,191,425,836750,6808250,234.94,5000.0,234.94
7,271894,191,426,836750,6806750,236.32,5000.0,236.32
7,272084,190,427,835250,6805250,240.42,5000.0,240.42
7,272274,190,428,835250,6803750,244.87,5000.0,244.87
7,272464,190,429,835250,6802250,250.52,5000.0,250.52
