RN,YEAR,PROP_ID,GIS_LAT,GIS_LNG,IN_CMA,IN_AOI,BORE_TYPE,BORE_STATUS,OGIA_P3,FM_GROUP,MainAq,FORMATION,LAYER,REL_T,SD_Prop_Dry,SD_Prop_Av,SD_Prop_Wet,SI_Prop_Dry,SI_Prop_Av,SI_Prop_Wet,SD_Bore_Dry,SD_Bore_Av,SD_Bore_Wet,SI_Bore_Dry,SI_Bore_Av,SI_Bore_Wet,BoreYld,YldAuthPCT,SHARE_ENT_EVEN,SHARE_ENT_YLD,AUTH_REFS,NOM_ENT,NSD_Bore_Wet,NSD_Bore_Av,NSD_Bore_Dry,GMA,Limitation,WU_SOURCE,Metered_Bore,Metered_Prop,Metered_Source,ClimateZone,Climate,SD_Prop,SI_Prop,NSD_Bore,SD_Bore,SI_Bore,SI_TYPE,WU_CLASS,ML_Bore,ML_Aquifer
14837,2024,41289713,-25.82013,148.81873,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,24.49312523,24.34312523,24.19312523,,,,4.082187539,4.057187539,4.032187539,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,24.34312523,,,4.057187539,0,,S&D,4.057187539,4.057187539
170102,2024,41290066,-25.4960436,150.2523711,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.99894082,53.10999172,46.89480704,45.31770476,,,,26.55499586,23.44740352,22.65885238,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,46.89480704,,,23.44740352,0,,S&D,23.44740352,23.42256851
143091,2024,41292203,-27.5298967,152.1227126,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
173188,2024,41292204,-27.53249965,152.1280527,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
74478,2024,41295215,-25.69868806,151.1707614,,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,1103.76,100,70,70,401157,70,56,63,70,,,WMS,Y,Y,WMS,Zone5,Wet,1.35,,56,0.675,0,,Metered Bore,0,0
130251,2024,41300427,-25.5661111,151.1872222,,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,334.1910973,31.07924369,12.5,7.769810921,400970,25,6.215848737,6.992829829,7.769810921,,,Entitlement,,,,Zone5,Wet,1.35,,6.215848737,0.675,0,,Ent,6.890848737,6.890848737
130711,2024,41300427,-25.5647285,151.1845266,,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,741.096,68.92075631,12.5,17.23018908,400970,25,13.78415126,15.50717017,17.23018908,,,Entitlement,,,,Zone5,Wet,1.35,,13.78415126,0.675,0,,Ent,14.45915126,14.45915126
74693,2024,41300428,-25.57965348,151.189696,,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.25,0.225,0.2,0,0,0,1537.38,46.17351771,79,72.95415798,405010,158,58.36332639,65.65874219,72.95415798,,,Entitlement,,Y,,Zone5,Wet,1.35,,58.36332639,0.225,0,,Metered Prop,0,0
74700,2024,41300428,-25.57780249,151.1911273,,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.25,0.225,0.2,0,0,0,1792.19088,53.82648229,79,85.04584202,405010,158,68.03667361,76.54125781,85.04584202,,,WMS,Y,Y,WMS,Zone5,Wet,1.35,,68.03667361,0.225,0,,Metered Bore,0,0
106088,2024,41305694,-27.53820503,152.1365767,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.675,0,,S&D,0.675,0.675
147957,2024,41311206,-27.25777778,151.9969444,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.594313628,1.444313628,1.294313628,,,,0.797156814,0.722156814,0.647156814,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.444313628,,,0.722156814,0,,S&D,0.722156814,0.722156814
12238,2024,41313680,-25.58095521,150.094355,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,17.16605583,17.01605583,16.86605583,,,,2.452293689,2.430865118,2.409436547,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,17.01605583,,,2.430865118,0,,S&D,2.430865118,2.430865118
17849,2024,41313680,-25.64841913,150.1563758,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,17.16605583,17.01605583,16.86605583,,,,2.452293689,2.430865118,2.409436547,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,17.01605583,,,2.430865118,0,,S&D,2.430865118,2.430865118
18195,2024,41313680,-25.62341912,150.1977632,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,17.16605583,17.01605583,16.86605583,,,,2.452293689,2.430865118,2.409436547,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,17.01605583,,,2.430865118,0,,S&D,2.430865118,2.430865118
47325,2024,41313680,-25.61008575,150.1766524,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,17.16605583,17.01605583,16.86605583,,,,2.452293689,2.430865118,2.409436547,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,17.01605583,,,2.430865118,0,,S&D,2.430865118,2.430865118
62877,2024,41313680,-25.61675244,150.2152627,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,17.16605583,17.01605583,16.86605583,,,,2.452293689,2.430865118,2.409436547,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,17.01605583,,,2.430865118,0,,S&D,2.430865118,2.430865118
84032,2024,41313680,-25.63369688,150.1522089,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,17.16605583,17.01605583,16.86605583,,,,2.452293689,2.430865118,2.409436547,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,17.01605583,,,2.430865118,0,,S&D,2.430865118,2.430865118
170035,2024,41313680,-25.59074361,150.0866866,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,17.16605583,17.01605583,16.86605583,,,,2.452293689,2.430865118,2.409436547,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,17.01605583,,,2.430865118,0,,S&D,2.430865118,2.430865118
61023,2024,41313900,-27.04413076,151.7941441,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,3.104366424,2.954366424,2.804366424,,,,0.776091606,0.738591606,0.701091606,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,2.954366424,,,0.738591606,0,,S&D,0.738591606,0.738591606
173581,2024,41313900,-27.04611111,151.7933333,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,3.104366424,2.954366424,2.804366424,,,,0.776091606,0.738591606,0.701091606,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,2.954366424,,,0.738591606,0,,S&D,0.738591606,0.738591606
48501,2024,41317056,-27.23658051,152.0026255,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.677295174,1.527295174,1.377295174,,,,0.559098391,0.509098391,0.459098391,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.527295174,,,0.509098391,0,,S&D,0.509098391,0.509098391
154137,2024,41317056,-27.2375,152.0183333,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.677295174,1.527295174,1.377295174,,,,0.559098391,0.509098391,0.459098391,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.527295174,,,0.509098391,0,,S&D,0.509098391,0.509098391
106347,2024,41317363,-27.52846283,152.141105,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
172190,2024,41334274,-27.26596431,152.012129,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.638806866,1.488806866,1.338806866,,,,1.638806866,1.488806866,1.338806866,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.488806866,,,1.488806866,0,,S&D,1.488806866,1.488806866
173844,2024,41341188,-27.205,151.9630556,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.825463356,1.675463356,1.525463356,,,,1.825463356,1.675463356,1.525463356,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.675463356,,,1.675463356,0,,S&D,1.675463356,1.675463356
170432,2024,41345263,-25.63740402,150.0136,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.998637202,8.406213182,8.256213182,8.106213182,,,,4.203106591,4.128106591,4.053106591,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,8.256213182,,,4.128106591,0,,S&D,4.128106591,4.122480814
197236,2024,41346662,-27.56761452,152.1402767,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.998666442,0.73050606,0.695930151,0.661354242,,,,0.73050606,0.695930151,0.661354242,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.695930151,,,0.695930151,0,,S&D,0.695930151,0.695002088
83195,2024,41347555,-27.29562793,151.996586,Y,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.776989652,1.516193791,1.2,,,,1.776989652,1.516193791,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.516193791,,,1.516193791,0,,S&D,1.516193791,1.516193791
15170,2024,41349425,-25.30665,149.8825,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.99313769,47.20380261,27.9042061,1.2,53.7442425,26.42179175,0,4.720380261,2.79042061,0.12,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,27.9042061,26.42179175,,2.79042061,0,Cattle,S&D,2.79042061,2.771271879
16605,2024,41349425,-25.29341701,149.9280408,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,47.20380261,27.9042061,1.2,53.7442425,26.42179175,0,4.720380261,2.79042061,0.12,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,27.9042061,26.42179175,,2.79042061,0,Cattle,S&D,2.79042061,2.79042061
47360,2024,41349425,-25.283209,149.8371,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,47.20380261,27.9042061,1.2,53.7442425,26.42179175,0,4.720380261,2.79042061,0.12,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,27.9042061,26.42179175,,2.79042061,0,Cattle,S&D,2.79042061,2.79042061
170297,2024,41349425,-25.306015,149.8823025,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.984089805,47.20380261,27.9042061,1.2,53.7442425,26.42179175,0,4.720380261,2.79042061,0.12,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,27.9042061,26.42179175,,2.79042061,0,Cattle,S&D,2.79042061,2.746024473
87250,2024,41350908,-27.13376759,151.4395296,Y,,WS,EX,Stock_Intensive,Surat_Basin,1,Precipice Sandstone,24,0.970982877,4.229457573,2.196215201,1.2,326.479725,85.64657958,0,0.604208225,0.313745029,0.171428571,65.295945,17.12931592,0,18.9216,3.3450167,82.5,11.03855511,87061R,330,8.830844089,9.9346996,11.03855511,,,Entitlement,,,,Zone5,Wet,2.196215201,85.64657958,8.830844089,0.313745029,17.12931592,Cattle,SI,17.44306094,16.9369135
16241,2024,41355393,-25.53859,149.23846,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,31.11061322,26.51902123,1.2,,,,5.185102203,4.419836872,0.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,26.51902123,,,4.419836872,0,,S&D,4.419836872,4.419836872
36340,2024,41355393,-25.51753577,149.2651368,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.959050785,31.11061322,26.51902123,1.2,,,,5.185102203,4.419836872,0.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,26.51902123,,,4.419836872,0,,S&D,4.419836872,4.238848022
128471,2024,41355393,-25.4736111,149.2291667,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,31.11061322,26.51902123,1.2,,,,5.185102203,4.419836872,0.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,26.51902123,,,4.419836872,0,,S&D,4.419836872,4.419836872
10872,2024,41355942,-25.53438827,150.0562072,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,7.241708295,7.091708295,6.941708295,,,,3.620854148,3.545854148,3.470854148,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,7.091708295,,,3.545854148,0,,S&D,3.545854148,3.545854148
89608,2024,41355942,-25.56148655,150.0775174,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.993304706,7.241708295,7.091708295,6.941708295,,,,3.620854148,3.545854148,3.470854148,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,7.091708295,,,3.545854148,0,,S&D,3.545854148,3.522113611
11104,2024,41355943,-25.62105543,150.0482228,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,4.382627326,4.232627326,4.082627326,,,,4.382627326,4.232627326,4.082627326,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,4.232627326,,,4.232627326,0,,S&D,4.232627326,4.232627326
58658,2024,41368444,-25.6797217,149.1817965,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,47.61524592,26.4778182,1.2,,,,4.32865872,2.407074382,0.109090909,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,26.4778182,,,2.407074382,0,,S&D,2.407074382,2.407074382
58878,2024,41368444,-25.6396,149.1729,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,47.61524592,26.4778182,1.2,,,,4.32865872,2.407074382,0.109090909,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,26.4778182,,,2.407074382,0,,S&D,2.407074382,2.407074382
