INODE,X,Y,RCH_SS_m_per_day
785431,553250,7148750,6.9580478e-06
785432,554750,7148750,6.9245025e-06
785433,556250,7148750,6.9603111e-06
785434,557750,7148750,6.9104781e-06
785435,559250,7148750,6.8616155e-06
785436,560750,7148750,6.845838e-06
785437,562250,7148750,6.7407404e-06
785438,563750,7148750,6.5654854e-06
785439,565250,7148750,6.6086077e-06
785440,566750,7148750,6.6604089e-06
785441,568250,7148750,6.6440712e-06
785442,569750,7148750,6.6551283e-06
785443,571250,7148750,6.6885009e-06
785444,572750,7148750,6.5810973e-06
785445,574250,7148750,6.4777319e-06
785446,575750,7148750,6.4698288e-06
785447,577250,7148750,5.9181043e-06
785448,578750,7148750,4.8948364e-06
785449,580250,7148750,4.7904937e-06
785452,584750,7148750,6.7948195e-06
785453,586250,7148750,6.7416745e-06
785454,587750,7148750,6.9106868e-06
785455,589250,7148750,6.874634e-06
785456,590750,7148750,5.6922113e-06
785457,592250,7148750,5.1298971e-06
785458,593750,7148750,5.1686943e-06
785459,595250,7148750,6.0741982e-06
785460,596750,7148750,6.8092968e-06
785462,599750,7148750,5.2837349e-06
785495,649250,7148750,7.4342543e-06
785496,650750,7148750,6.714768e-06
785498,653750,7148750,6.2682557e-06
785500,656750,7148750,6.2705835e-06
785502,659750,7148750,4.4084136e-06
785503,661250,7148750,5.8719575e-06
785505,664250,7148750,3.7295854e-06
785508,668750,7148750,5.3412768e-06
785510,671750,7148750,5.9679369e-06
785511,673250,7148750,5.779505e-06
785512,694250,7148750,6.2878485e-06
785513,695750,7148750,6.1968981e-06
785514,697250,7148750,6.1334431e-06
785515,698750,7148750,6.195231e-06
785516,700250,7148750,4.9336622e-06
785517,707750,7148750,4.011878e-06
785518,716750,7148750,6.7433702e-06
785519,718250,7148750,7.171504e-06
785520,719750,7148750,7.3617612e-06
785521,721250,7148750,7.4792301e-06
785522,722750,7148750,7.6801134e-06
785523,724250,7148750,7.9447964e-06
785524,725750,7148750,5.8699957e-06
785525,727250,7148750,4.0573277e-06
785528,731750,7148750,3.964416e-06
785572,797750,7148750,5.8333112e-06
785573,799250,7148750,7.0205328e-06
785574,800750,7148750,7.3476072e-06
785575,802250,7148750,7.2951593e-06
785576,803750,7148750,7.3680117e-06
785577,805250,7148750,7.4042223e-06
785578,806750,7148750,7.3712449e-06
785579,808250,7148750,7.1824247e-06
785580,809750,7148750,6.9234252e-06
785581,811250,7148750,7.0524111e-06
785582,812750,7148750,7.0254614e-06
785583,814250,7148750,6.6836369e-06
785584,815750,7148750,6.5841868e-06
845713,817250,7148750,6.6070916e-06
845714,820250,7148750,5.3921872e-06
785585,551750,7147250,6.4966994e-06
785586,553250,7147250,6.4083783e-06
785587,554750,7147250,6.5954882e-06
785588,556250,7147250,6.9788475e-06
785589,557750,7147250,6.9364364e-06
785590,559250,7147250,6.8673344e-06
785591,560750,7147250,6.8584109e-06
785592,562250,7147250,6.741524e-06
785593,563750,7147250,6.5400445e-06
785594,565250,7147250,6.5993177e-06
785595,566750,7147250,6.6632829e-06
785596,568250,7147250,6.6304274e-06
785597,569750,7147250,6.6476418e-06
785598,571250,7147250,6.706362e-06
785599,572750,7147250,6.5880881e-06
785600,574250,7147250,6.4753608e-06
785601,575750,7147250,6.4780552e-06
785602,577250,7147250,5.6633867e-06
785603,578750,7147250,4.1326161e-06
785604,580250,7147250,3.7490342e-06
785607,584750,7147250,6.5440604e-06
785608,586250,7147250,6.7212486e-06
785609,587750,7147250,7.0217829e-06
785610,589250,7147250,6.9025318e-06
785613,593750,7147250,3.7707964e-06
785614,595250,7147250,5.205271e-06
785615,596750,7147250,6.3473085e-06
785650,649250,7147250,7.7868053e-06
785651,650750,7147250,5.6874483e-06
785662,667250,7147250,3.7967402e-06
785666,673250,7147250,3.9896845e-06
785667,674750,7147250,4.453138e-06
785668,694250,7147250,6.4392725e-06
785669,697250,7147250,6.4180631e-06
785670,700250,7147250,6.0403008e-06
785671,701750,7147250,5.2414821e-06
785672,706250,7147250,5.4587676e-06
785673,709250,7147250,6.6081548e-06
785674,710750,7147250,5.7267553e-06
785675,715250,7147250,5.9598833e-06
785676,716750,7147250,7.0866531e-06
785677,718250,7147250,7.4533655e-06
785678,719750,7147250,7.6895967e-06
785679,721250,7147250,7.731699e-06
785680,722750,7147250,7.8368103e-06
785681,724250,7147250,7.9885504e-06
785682,725750,7147250,5.8225769e-06
785729,796250,7147250,5.9258996e-06
785730,797750,7147250,7.2073626e-06
785731,799250,7147250,7.3085944e-06
785732,800750,7147250,7.2987518e-06
785733,802250,7147250,7.246088e-06
785734,803750,7147250,7.3164979e-06
785735,805250,7147250,7.3647784e-06
785736,806750,7147250,7.3745496e-06
785737,808250,7147250,7.1649301e-06
785738,809750,7147250,6.875453e-06
785739,811250,7147250,6.9881157e-06
785740,812750,7147250,6.9093717e-06
785741,814250,7147250,6.4827182e-06
785742,815750,7147250,6.4199671e-06
845873,817250,7147250,6.5218887e-06
785743,551750,7145750,4.5984334e-06
785744,553250,7145750,4.53551e-06
785745,554750,7145750,5.3500203e-06
785746,556250,7145750,6.79395e-06
785747,557750,7145750,6.9185107e-06
785748,559250,7145750,6.9009943e-06
785749,560750,7145750,6.8526633e-06
785750,562250,7145750,6.7521928e-06
785751,563750,7145750,6.6113234e-06
785752,565250,7145750,6.6435609e-06
785753,566750,7145750,6.6843268e-06
785754,568250,7145750,6.6843627e-06
785755,569750,7145750,6.6981502e-06
785756,571250,7145750,6.72344e-06
785757,572750,7145750,6.6160219e-06
785758,574250,7145750,6.513576e-06
785759,575750,7145750,6.494623e-06
785760,577250,7145750,6.2508402e-06
785761,578750,7145750,5.8072592e-06
785762,580250,7145750,4.6372734e-06
785765,584750,7145750,5.3219642e-06
785766,586250,7145750,6.5642785e-06
785767,587750,7145750,7.0300021e-06
785768,589250,7145750,6.9009584e-06
785821,668750,7145750,3.5878033e-06
785826,676250,7145750,6.0041261e-06
785827,698750,7145750,6.6881489e-06
785828,700250,7145750,6.7584292e-06
785829,701750,7145750,6.813751e-06
785830,703250,7145750,6.7605988e-06
785831,704750,7145750,6.7391456e-06
785832,706250,7145750,6.7953802e-06
785833,707750,7145750,6.7962997e-06
785834,709250,7145750,6.7641195e-06
785835,712250,7145750,6.8644749e-06
785836,715250,7145750,7.3207366e-06
785837,716750,7145750,7.3228202e-06
785838,718250,7145750,7.6856459e-06
785839,719750,7145750,7.9588062e-06
785840,721250,7145750,7.938258e-06
785841,722750,7145750,7.8562089e-06
785842,724250,7145750,7.7660416e-06
785891,797750,7145750,6.864324e-06
785892,799250,7145750,6.9419757e-06
785893,800750,7145750,6.9572434e-06
785894,802250,7145750,6.9575162e-06
785895,803750,7145750,7.0661408e-06
785896,805250,7145750,7.1298186e-06
785897,806750,7145750,7.1283457e-06
785898,808250,7145750,7.0234641e-06
785899,809750,7145750,6.8810209e-06
785900,811250,7145750,6.9123748e-06
785901,812750,7145750,6.8060708e-06
785902,814250,7145750,6.4622491e-06
785903,815750,7145750,6.4530382e-06
846035,820250,7145750,5.3142767e-06
785908,557750,7144250,6.0368811e-06
785909,559250,7144250,6.1465262e-06
785910,560750,7144250,6.6145494e-06
785911,562250,7144250,6.7652404e-06
785912,563750,7144250,6.6836083e-06
785913,565250,7144250,6.6893058e-06
785914,566750,7144250,6.7042065e-06
785915,568250,7144250,6.7169162e-06
785916,569750,7144250,6.7229585e-06
785917,571250,7144250,6.723792e-06
785918,572750,7144250,6.618659e-06
785919,574250,7144250,6.4277124e-06
785920,575750,7144250,5.9841027e-06
785921,577250,7144250,5.8904002e-06
785922,578750,7144250,6.0791845e-06
785923,580250,7144250,4.8096695e-06
785926,584750,7144250,4.8025854e-06
785927,586250,7144250,5.9350241e-06
785928,587750,7144250,6.3550033e-06
785980,665750,7144250,3.8593548e-06
785982,668750,7144250,3.6237625e-06
785983,670250,7144250,3.5425398e-06
785985,673250,7144250,5.080833e-06
785986,674750,7144250,6.0814045e-06
785987,676250,7144250,6.3086841e-06
785989,692750,7144250,5.8735018e-06
785990,694250,7144250,6.5727777e-06
785991,695750,7144250,6.5741501e-06
785992,697250,7144250,6.6099296e-06
785993,698750,7144250,6.7142005e-06
785994,700250,7144250,6.8105323e-06
785995,701750,7144250,6.9020075e-06
785996,703250,7144250,6.8261952e-06
785997,704750,7144250,6.7786614e-06
785998,706250,7144250,6.7935912e-06
785999,707750,7144250,6.791407e-06
786000,709250,7144250,6.7789629e-06
786001,710750,7144250,6.7619858e-06
786002,712250,7144250,6.8486329e-06
786003,713750,7144250,7.170534e-06
786004,715250,7144250,7.302272e-06
786005,716750,7144250,7.3232513e-06
786006,718250,7144250,7.7041823e-06
786007,719750,7144250,7.970445e-06
786008,721250,7144250,7.9208712e-06
786009,722750,7144250,7.0679371e-06
786013,728750,7144250,3.82813e-06
786014,730250,7144250,3.7891175e-06
786015,731750,7144250,3.8522635e-06
786016,733250,7144250,3.7663419e-06
786059,797750,7144250,6.3757097e-06
786060,799250,7144250,6.5893528e-06
786061,800750,7144250,6.6508392e-06
786062,802250,7144250,6.685038e-06
786063,803750,7144250,6.8134063e-06
786064,805250,7144250,6.8781546e-06
786065,806750,7144250,6.8495956e-06
786066,808250,7144250,6.8679738e-06
786067,809750,7144250,6.893968e-06
786068,811250,7144250,6.8298518e-06
786069,812750,7144250,6.7129577e-06
786070,814250,7144250,6.5073041e-06
786071,815750,7144250,6.5588465e-06
846204,817250,7144250,6.6836296e-06
786073,553250,7142750,3.6993738e-06
786077,559250,7142750,4.49256e-06
786078,560750,7142750,6.1120613e-06
786079,562250,7142750,6.7809892e-06
786080,563750,7142750,6.7569781e-06
786081,565250,7142750,6.737062e-06
786082,566750,7142750,6.7221827e-06
786083,568250,7142750,6.7213491e-06
786084,569750,7142750,6.7140495e-06
786085,571250,7142750,6.7018286e-06
786086,572750,7142750,6.5860477e-06
786087,574250,7142750,6.158582e-06
786089,577250,7142750,4.1083676e-06
786090,578750,7142750,4.2023717e-06
786091,580250,7142750,3.8918797e-06
786094,584750,7142750,5.4318971e-06
786097,589250,7142750,4.4648564e-06
786157,679250,7142750,6.3277594e-06
786158,689750,7142750,4.2467946e-06
786159,691250,7142750,5.8115629e-06
786160,692750,7142750,6.5268964e-06
786161,694250,7142750,6.8431868e-06
786162,695750,7142750,6.8441495e-06
786163,697250,7142750,6.8771415e-06
786164,698750,7142750,6.9700318e-06
786165,700250,7142750,7.0577348e-06
786166,701750,7142750,7.1416375e-06
786167,703250,7142750,6.9577318e-06
786168,704750,7142750,6.8321151e-06
786169,706250,7142750,6.8131762e-06
786170,707750,7142750,6.7909327e-06
786171,709250,7142750,6.7680135e-06
786172,710750,7142750,6.733987e-06
786173,712250,7142750,6.7959909e-06
786174,713750,7142750,7.0632314e-06
786175,715250,7142750,7.1872455e-06
786176,716750,7142750,7.2318626e-06
786177,718250,7142750,7.5928197e-06
786178,719750,7142750,7.8319254e-06
786179,721250,7142750,7.7712148e-06
786180,722750,7142750,6.6064881e-06
786181,724250,7142750,4.7675171e-06
786182,725750,7142750,4.5910906e-06
786183,727250,7142750,4.3687037e-06
786185,730250,7142750,3.7512687e-06
786230,797750,7142750,5.1599e-06
786231,799250,7142750,6.4155629e-06
786232,800750,7142750,6.6845496e-06
786233,802250,7142750,6.7030142e-06
786234,803750,7142750,6.7466608e-06
786235,805250,7142750,6.7835467e-06
786236,806750,7142750,6.8064514e-06
786237,808250,7142750,6.8406216e-06
786238,809750,7142750,6.8656245e-06
786239,811250,7142750,6.7732799e-06
786240,812750,7142750,6.6447105e-06
786241,814250,7142750,6.4652809e-06
786242,815750,7142750,6.4713877e-06
786243,817250,7142750,6.5240583e-06
786245,553250,7141250,3.7175796e-06
786250,560750,7141250,5.1045208e-06
786251,562250,7141250,5.6732729e-06
786252,563750,7141250,5.6592194e-06
786253,565250,7141250,5.6660738e-06
786254,566750,7141250,5.8255514e-06
786255,568250,7141250,6.4541732e-06
786256,569750,7141250,6.36203e-06
786257,571250,7141250,5.7419797e-06
786258,572750,7141250,5.6170311e-06
786260,575750,7141250,3.9155675e-06
786266,584750,7141250,5.0821045e-06
786327,676250,7141250,3.4138125e-06
786328,677750,7141250,4.7878352e-06
786329,679250,7141250,6.4928627e-06
786330,680750,7141250,6.313433e-06
786331,682250,7141250,6.1484229e-06
786332,685250,7141250,6.0454595e-06
786333,686750,7141250,6.0695643e-06
786334,689750,7141250,6.1010619e-06
786335,691250,7141250,6.3291604e-06
786336,692750,7141250,6.7833098e-06
786337,694250,7141250,7.2959497e-06
786338,695750,7141250,7.3005476e-06
786339,697250,7141250,7.3316573e-06
786340,698750,7141250,7.4095392e-06
786341,700250,7141250,7.4696745e-06
786342,701750,7141250,7.5132139e-06
786343,703250,7141250,7.1490449e-06
786344,704750,7141250,6.9002758e-06
786345,706250,7141250,6.8565787e-06
786346,707750,7141250,6.79395e-06
786347,709250,7141250,6.7236124e-06
786348,710750,7141250,6.67531e-06
786349,712250,7141250,6.6886951e-06
786350,713750,7141250,6.8254622e-06
786351,715250,7141250,6.9159601e-06
786352,716750,7141250,6.9812613e-06
786353,718250,7141250,7.2366761e-06
786354,719750,7141250,7.3942356e-06
786355,721250,7141250,7.3375486e-06
786356,722750,7141250,7.0219912e-06
786357,724250,7141250,6.5299355e-06
786358,725750,7141250,6.3208763e-06
786407,799250,7141250,5.8427086e-06
786408,800750,7141250,6.2069348e-06
786409,802250,7141250,6.2925255e-06
786410,803750,7141250,6.5225067e-06
786411,805250,7141250,6.6620401e-06
786412,806750,7141250,6.7360706e-06
786413,808250,7141250,6.7785968e-06
786414,809750,7141250,6.7992596e-06
786415,811250,7141250,6.6980565e-06
786416,812750,7141250,6.5692357e-06
786417,814250,7141250,6.408673e-06
786418,815750,7141250,6.3548741e-06
786419,817250,7141250,6.3281041e-06
786425,559250,7139750,3.5126805e-06
786431,568250,7139750,6.0071079e-06
786432,569750,7139750,5.7576708e-06
786504,677750,7139750,4.0315063e-06
786505,679250,7139750,5.0450103e-06
786506,680750,7139750,6.013373e-06
786507,682250,7139750,6.5362365e-06
786508,683750,7139750,6.4436263e-06
786509,685250,7139750,6.4416217e-06
786510,686750,7139750,6.4725159e-06
786511,688250,7139750,6.4954852e-06
786512,689750,7139750,6.5080367e-06
786513,691250,7139750,6.5043077e-06
786514,692750,7139750,6.9377438e-06
786515,694250,7139750,7.5050948e-06
786516,695750,7139750,7.44927e-06
786517,697250,7139750,7.4565269e-06
786518,698750,7139750,7.5622129e-06
786519,700250,7139750,7.6048182e-06
786520,701750,7139750,7.6058241e-06
786521,703250,7139750,7.1752615e-06
786522,704750,7139750,6.9006423e-06
786523,706250,7139750,6.8928471e-06
786524,707750,7139750,6.8086788e-06
786525,709250,7139750,6.6932139e-06
786526,710750,7139750,6.5930599e-06
786527,712250,7139750,6.5774766e-06
786528,713750,7139750,6.7108235e-06
786529,715250,7139750,6.792377e-06
786530,716750,7139750,6.8527711e-06
786531,718250,7139750,7.0447522e-06
786532,719750,7139750,7.1620061e-06
786533,721250,7139750,7.1316508e-06
786534,722750,7139750,7.2997573e-06
786535,724250,7139750,7.5678172e-06
786536,725750,7139750,7.3897813e-06
786537,727250,7139750,6.5602762e-06
786540,731750,7139750,3.6384768e-06
786541,733250,7139750,3.4781438e-06
786586,800750,7139750,4.3265586e-06
786587,802250,7139750,4.5927432e-06
786588,803750,7139750,5.7829106e-06
786589,805250,7139750,6.4236747e-06
786590,806750,7139750,6.5275576e-06
786591,808250,7139750,6.5194026e-06
786592,809750,7139750,6.4898454e-06
786593,811250,7139750,6.4623996e-06
786594,812750,7139750,6.3861276e-06
786595,814250,7139750,6.2571271e-06
786596,815750,7139750,6.279809e-06
786597,817250,7139750,6.3318616e-06
786682,677750,7138250,3.3115027e-06
786683,679250,7138250,3.5152957e-06
786684,680750,7138250,5.5166183e-06
786685,682250,7138250,6.6302623e-06
786686,683750,7138250,6.5157674e-06
786687,685250,7138250,6.477509e-06
786688,686750,7138250,6.4709852e-06
786689,688250,7138250,6.5124268e-06
786690,689750,7138250,6.552948e-06
786691,691250,7138250,6.5918671e-06
786692,692750,7138250,7.0607384e-06
786693,694250,7138250,7.6319038e-06
786694,695750,7138250,7.4866302e-06
786695,697250,7138250,7.4563113e-06
786696,698750,7138250,7.597921e-06
786697,700250,7138250,7.6165288e-06
786698,701750,7138250,7.5671705e-06
786699,703250,7138250,7.1188192e-06
786700,704750,7138250,6.866077e-06
786701,706250,7138250,6.9270172e-06
786702,707750,7138250,6.8302688e-06
786703,709250,7138250,6.6704242e-06
786704,710750,7138250,6.4922665e-06
786705,712250,7138250,6.4680899e-06
786706,713750,7138250,6.7012538e-06
786707,715250,7138250,6.7959477e-06
786708,716750,7138250,6.8362392e-06
786709,718250,7138250,7.0179608e-06
786710,719750,7138250,7.148657e-06
786711,721250,7138250,7.1849468e-06
786712,722750,7138250,7.3676524e-06
786713,724250,7138250,7.6146612e-06
786714,725750,7138250,7.5456883e-06
786715,727250,7138250,6.7094516e-06
786764,800750,7138250,3.8621133e-06
786765,802250,7138250,4.1206176e-06
786766,803750,7138250,5.5112441e-06
786767,805250,7138250,6.2447907e-06
786768,806750,7138250,6.3310499e-06
786769,808250,7138250,6.3144603e-06
786770,809750,7138250,6.2795648e-06
786771,811250,7138250,6.2824024e-06
786772,812750,7138250,6.245466e-06
786773,814250,7138250,6.1615924e-06
786774,815750,7138250,6.2259528e-06
786775,817250,7138250,6.3224497e-06
786859,676250,7136750,3.3215686e-06
786860,677750,7136750,3.3631534e-06
786861,679250,7136750,3.6112108e-06
786862,680750,7136750,5.5768619e-06
786863,682250,7136750,6.6860366e-06
786864,683750,7136750,6.675044e-06
786865,685250,7136750,6.6740813e-06
786866,686750,7136750,6.6888747e-06
786867,688250,7136750,6.8241975e-06
786868,689750,7136750,6.4447545e-06
786869,691250,7136750,5.388214e-06
786870,692750,7136750,6.2586932e-06
786871,694250,7136750,7.522985e-06
786872,695750,7136750,6.3801067e-06
786873,697250,7136750,5.7418215e-06
786874,698750,7136750,5.7943125e-06
786875,700250,7136750,6.4981218e-06
786876,701750,7136750,7.321958e-06
786877,703250,7136750,7.0524184e-06
786878,704750,7136750,6.8945355e-06
786879,706250,7136750,6.915292e-06
786880,707750,7136750,6.9618268e-06
786881,709250,7136750,6.9980379e-06
786882,710750,7136750,6.8357722e-06
786883,712250,7136750,6.7877068e-06
786884,713750,7136750,6.9278435e-06
786885,715250,7136750,6.9713469e-06
786886,716750,7136750,6.9812327e-06
786887,718250,7136750,7.1134159e-06
786888,719750,7136750,7.221804e-06
786889,721250,7136750,7.2869689e-06
786890,722750,7136750,7.3683709e-06
786891,724250,7136750,7.46055e-06
786892,725750,7136750,7.4436662e-06
786893,727250,7136750,6.6024936e-06
786942,800750,7136750,5.3614367e-06
786943,802250,7136750,5.4400516e-06
786944,803750,7136750,5.9379627e-06
786945,805250,7136750,6.1711626e-06
786946,806750,7136750,6.1537253e-06
786947,808250,7136750,6.2448412e-06
786948,809750,7136750,6.3151069e-06
786949,811250,7136750,6.2533982e-06
786950,812750,7136750,6.2441227e-06
786951,814250,7136750,6.2769923e-06
786952,815750,7136750,6.2457893e-06
786953,817250,7136750,6.2345384e-06
786954,820250,7136750,5.8758801e-06
847088,821750,7136750,4.7926919e-06
847089,823250,7136750,4.5831371e-06
787039,677750,7135250,3.4069008e-06
787040,679250,7135250,3.6692556e-06
787041,680750,7135250,5.4118232e-06
787042,682250,7135250,6.5121535e-06
787043,683750,7135250,6.7721662e-06
787044,685250,7135250,6.8439194e-06
787045,686750,7135250,6.8871855e-06
787046,688250,7135250,7.1060158e-06
787047,689750,7135250,6.3020811e-06
787049,692750,7135250,5.4644361e-06
787050,694250,7135250,7.3691613e-06
787051,695750,7135250,5.2159189e-06
787052,697250,7135250,3.8838757e-06
787053,698750,7135250,3.726223e-06
787054,700250,7135250,5.2057671e-06
787055,701750,7135250,7.0410451e-06
787056,703250,7135250,6.9899693e-06
787057,704750,7135250,6.9364869e-06
787058,706250,7135250,6.888687e-06
787059,707750,7135250,7.1348622e-06
787060,709250,7135250,7.4427321e-06
787061,710750,7135250,7.3400633e-06
787062,712250,7135250,7.2681451e-06
787063,713750,7135250,7.2480279e-06
787064,715250,7135250,7.2238872e-06
787065,716750,7135250,7.2034113e-06
787066,718250,7135250,7.2714497e-06
787067,719750,7135250,7.3432248e-06
787068,721250,7135250,7.4178015e-06
787069,722750,7135250,7.3184374e-06
787070,724250,7135250,7.1649301e-06
787071,725750,7135250,7.1457471e-06
787072,727250,7135250,6.294063e-06
787073,728750,7135250,4.0623499e-06
787123,803750,7135250,6.0802049e-06
787124,805250,7135250,6.0935895e-06
787125,806750,7135250,6.0499574e-06
787126,808250,7135250,6.1931187e-06
787127,809750,7135250,6.3127072e-06
787128,811250,7135250,6.2525073e-06
787129,812750,7135250,6.2362624e-06
787130,814250,7135250,6.2675231e-06
787131,815750,7135250,6.1932483e-06
787132,817250,7135250,6.1470796e-06
787133,818750,7135250,6.2963263e-06
787134,820250,7135250,6.3457783e-06
787135,821750,7135250,6.3067728e-06
847271,823250,7135250,6.3405264e-06
787221,679250,7133750,3.5636126e-06
787222,680750,7133750,4.2602728e-06
787223,682250,7133750,5.253667e-06
787224,683750,7133750,6.5463669e-06
787225,685250,7133750,6.8486829e-06
787226,686750,7133750,6.9071084e-06
787227,688250,7133750,7.0612987e-06
787229,691250,7133750,4.1092876e-06
787231,694250,7133750,7.3871947e-06
787232,695750,7133750,6.4624069e-06
787233,697250,7133750,5.3323465e-06
787234,698750,7133750,4.0028322e-06
787235,700250,7133750,5.2818955e-06
787236,701750,7133750,7.1262552e-06
787237,703250,7133750,7.0938595e-06
787238,704750,7133750,6.5929667e-06
787239,706250,7133750,5.4941665e-06
787240,707750,7133750,6.2012805e-06
787241,709250,7133750,7.3383389e-06
787242,710750,7133750,7.3061519e-06
787243,712250,7133750,7.2788503e-06
787244,713750,7133750,7.260242e-06
787245,715250,7133750,7.2526259e-06
787246,716750,7133750,7.2529851e-06
787247,718250,7133750,7.3126898e-06
787248,719750,7133750,7.3756273e-06
787249,721250,7133750,7.4435943e-06
787250,722750,7133750,7.2769103e-06
787251,724250,7133750,7.0423957e-06
787252,725750,7133750,7.03672e-06
787306,806750,7133750,6.0325342e-06
787307,808250,7133750,6.1554497e-06
787308,809750,7133750,6.266539e-06
787309,811250,7133750,6.2991066e-06
787310,812750,7133750,6.203702e-06
787311,814250,7133750,6.0209813e-06
787312,815750,7133750,6.0119432e-06
787313,817250,7133750,6.0574653e-06
787314,818750,7133750,6.2377785e-06
787315,820250,7133750,6.2907079e-06
787316,821750,7133750,6.2409254e-06
787317,823250,7133750,6.2788245e-06
847454,824750,7133750,6.0037237e-06
787403,679250,7132250,3.4738187e-06
787404,680750,7132250,3.4874336e-06
787409,688250,7132250,6.5360641e-06
787410,689750,7132250,5.7758912e-06
787413,694250,7132250,7.4073837e-06
787414,695750,7132250,7.459616e-06
787415,697250,7132250,6.4562282e-06
787416,698750,7132250,4.1859334e-06
787417,700250,7132250,5.2036908e-06
787418,701750,7132250,6.9312491e-06
787419,703250,7132250,6.9537659e-06
787420,704750,7132250,6.0873031e-06
787421,706250,7132250,4.0860809e-06
787422,707750,7132250,5.2787846e-06
787423,709250,7132250,7.1889699e-06
787424,710750,7132250,7.2103085e-06
787425,712250,7132250,7.2227381e-06
787426,713750,7132250,7.2220914e-06
787427,715250,7132250,7.240053e-06
787428,716750,7132250,7.266277e-06
787429,718250,7132250,7.326556e-06
787430,719750,7132250,7.3841052e-06
787431,721250,7132250,7.4383497e-06
787432,722750,7132250,7.2387597e-06
787433,724250,7132250,6.9810962e-06
787434,725750,7132250,7.0004589e-06
787488,806750,7132250,6.0360981e-06
787489,808250,7132250,6.1515771e-06
787490,809750,7132250,6.2506965e-06
787491,811250,7132250,6.298676e-06
787492,812750,7132250,6.1705159e-06
787493,814250,7132250,5.9168256e-06
787494,815750,7132250,5.9447452e-06
787495,817250,7132250,6.0331522e-06
787496,818750,7132250,6.229157e-06
787497,820250,7132250,6.2841482e-06
787498,821750,7132250,6.2340355e-06
787499,823250,7132250,6.2823019e-06
847637,824750,7132250,5.8646792e-06
787594,692750,7130750,5.4073253e-06
787595,694250,7130750,7.3145579e-06
787596,695750,7130750,7.3121869e-06
787597,697250,7130750,6.2747868e-06
787598,698750,7130750,4.0678246e-06
787599,700250,7130750,4.2376196e-06
787600,701750,7130750,4.9381169e-06
787601,703250,7130750,5.0166523e-06
787602,704750,7130750,4.6693385e-06
787603,706250,7130750,3.7979546e-06
787604,707750,7130750,5.3115896e-06
787605,709250,7130750,7.2029802e-06
787606,710750,7130750,7.1788181e-06
787607,712250,7130750,7.163881e-06
787608,713750,7130750,7.1589739e-06
787609,715250,7130750,6.2857148e-06
787610,716750,7130750,5.429763e-06
787611,718250,7130750,6.4365781e-06
787612,719750,7130750,6.5749905e-06
787613,721250,7130750,5.6618419e-06
787614,722750,7130750,5.3347389e-06
787615,724250,7130750,5.1953134e-06
787616,725750,7130750,5.2470859e-06
787670,806750,7130750,6.0539305e-06
787671,808250,7130750,6.1702358e-06
787672,809750,7130750,6.2527229e-06
787673,811250,7130750,6.2570548e-06
787674,812750,7130750,6.1456926e-06
787675,814250,7130750,5.9583026e-06
787676,815750,7130750,5.99345e-06
787677,817250,7130750,6.0832435e-06
787678,818750,7130750,6.282884e-06
787679,820250,7130750,6.3473808e-06
787680,821750,7130750,6.3206176e-06
787681,823250,7130750,6.3994048e-06
847820,824750,7130750,6.2689242e-06
787776,692750,7129250,5.0353397e-06
787777,694250,7129250,6.5261279e-06
787778,695750,7129250,6.5349791e-06
787779,697250,7129250,5.6865574e-06
787780,698750,7129250,3.9039496e-06
787783,703250,7129250,3.611412e-06
787784,704750,7129250,3.777895e-06
787785,706250,7129250,4.0138607e-06
787786,707750,7129250,5.3546473e-06
787787,709250,7129250,6.8314685e-06
787788,710750,7129250,7.0349597e-06
787789,712250,7129250,7.0270635e-06
787790,713750,7129250,6.8379563e-06
787791,715250,7129250,5.4243314e-06
787792,716750,7129250,4.0620193e-06
787793,718250,7129250,5.7265756e-06
787796,722750,7129250,3.3857923e-06
787797,724250,7129250,3.2994612e-06
787798,725750,7129250,3.3119913e-06
787852,806750,7129250,6.1514834e-06
787853,808250,7129250,6.1862502e-06
787854,809750,7129250,6.2043628e-06
787855,811250,7129250,6.2095069e-06
787856,812750,7129250,6.1000774e-06
787859,817250,7129250,6.046329e-06
787860,818750,7129250,6.2151471e-06
787861,820250,7129250,6.2718195e-06
787862,821750,7129250,6.2597064e-06
787957,692750,7127750,4.0609416e-06
787958,694250,7127750,4.5361999e-06
787962,700250,7127750,3.5511544e-06
787963,701750,7127750,3.5598694e-06
787965,704750,7127750,4.3239147e-06
787969,710750,7127750,6.4592814e-06
787970,712250,7127750,6.5139784e-06
787971,713750,7127750,5.1790976e-06
787972,715250,7127750,5.3753538e-06
787973,716750,7127750,5.868164e-06
787974,718250,7127750,6.4443088e-06
787977,722750,7127750,3.4014763e-06
788033,806750,7127750,6.2986687e-06
788034,808250,7127750,6.1964524e-06
788037,812750,7127750,6.0434695e-06
788040,817250,7127750,5.9524973e-06
788041,818750,7127750,6.0608131e-06
788042,820250,7127750,6.0892212e-06
788043,821750,7127750,6.0732641e-06
788044,823250,7127750,6.1530932e-06
788142,697250,7126250,3.574253e-06
788146,703250,7126250,3.5413184e-06
788147,704750,7126250,4.5847396e-06
788150,709250,7126250,4.4597837e-06
788151,710750,7126250,6.1763212e-06
788152,712250,7126250,6.1949363e-06
788153,713750,7126250,4.4454359e-06
788154,715250,7126250,5.582157e-06
788155,716750,7126250,6.9955804e-06
788156,718250,7126250,6.5445633e-06
788157,719750,7126250,5.4872835e-06
788222,817250,7126250,5.9761924e-06
